elapsed_seconds,swap_used_bytes,pages_free_bytes,pages_active_bytes,pages_inactive_bytes,pages_speculative_bytes,pages_wired_down_bytes,pages_occupied_by_compressor_bytes,pageins_bytes,pageouts_bytes,swapins_bytes,swapouts_bytes,process_rss_bytes,ac_connected
0,0.0,64323584,24101421056,41301229568,394493952,1854046208,16089088,72609202176,1097728,0,0,0,True
0.001,0.0,63193088,24101224448,41301262336,395100160,1854193664,16089088,72609431552,1097728,0,0,4227072,True
2.02,0.0,59867136,21426749440,19498942464,1907589120,24818237440,16089088,72613019648,3375104,0,0,22399074304,True
4.044,0.0,328744960,21422931968,19501989888,1910128640,24554061824,16089088,72613773312,3375104,0,0,22401171456,True
6.072,0.0,314867712,21428305920,19480363008,1946140672,24552259584,16089088,72613838848,3375104,0,0,22400876544,True
8.097,0.0,270680064,21428305920,19480150016,1990180864,24552079360,16089088,72613904384,3375104,0,0,22400860160,True
10.121,0.0,220610560,21428371456,19480084480,2034024448,24552292352,16089088,72613969920,3375104,0,0,22400876544,True
12.148,0.0,184041472,21429092352,19479789568,2074836992,24552308736,16089088,72614297600,3375104,0,0,22400876544,True
14.17,0.0,140787712,21429108736,19479560192,2118123520,24552112128,16089088,72614363136,3375104,0,0,22400876544,True
16.197,0.0,86360064,21435105280,19479543808,2160787456,24552341504,16089088,72614526976,3375104,0,0,22400876544,True
18.218,0.0,59572224,21434761216,19479330816,2192408576,24552390656,16089088,72614592512,3375104,0,0,22400876544,True
20.245,0.0,799571968,32007258112,30849499136,2199224320,1853997056,16089088,72615395328,3375104,0,0,0,True
