elapsed_seconds,swap_used_bytes,pages_free_bytes,pages_active_bytes,pages_inactive_bytes,pages_speculative_bytes,pages_wired_down_bytes,pages_occupied_by_compressor_bytes,pageins_bytes,pageouts_bytes,swapins_bytes,swapouts_bytes,process_rss_bytes,ac_connected
0,0.0,10376052736,13446840320,22226239488,233947136,3050471424,1135017984,31570591744,44908544,0,0,0,True
0.002,0.0,10377347072,13447036928,22226239488,233947136,3050307584,1135017984,31570640896,44908544,0,0,10600448,True
2.022,0.0,9236692992,9138896896,9635102720,233897984,21129068544,1135017984,31570919424,44908544,0,0,17577345024,True
4.047,0.0,8986869760,9422766080,9635086336,233963520,21097267200,1135001600,31571034112,44908544,0,0,17829871616,True
6.071,0.0,8983379968,9400844288,9635069952,234455040,21119877120,1134804992,31571329024,44908544,0,0,17829625856,True
8.094,0.0,8983330816,9413345280,9635069952,234569728,21105229824,1134804992,31571394560,44908544,0,0,17829707776,True
10.118,0.0,8984084480,9405874176,9635020800,234586112,21113012224,1134739456,31571492864,44908544,0,0,17829691392,True
12.141,0.0,8984608768,9420259328,9635020800,234749952,21102821376,1134739456,31571558400,44908544,0,0,17829691392,True
14.165,0.0,8975810560,9406971904,9635069952,237961216,21120827392,1134723072,31572131840,44908544,0,0,17829691392,True
16.189,0.0,8984363008,9400516608,9635086336,238436352,21114093568,1134510080,31572525056,44908544,0,0,17829691392,True
18.213,0.0,8989409280,9388064768,9635086336,238436352,21122023424,1134510080,31572590592,44908544,0,0,17829691392,True
20.237,0.0,8988098560,9405251584,9635053568,238436352,21107736576,1134362624,31572656128,44908544,0,0,17829691392,True
22.257,0.0,8993030144,9414950912,9635053568,238649344,21091450880,1134362624,31572721664,44908544,0,0,17829691392,True
24.281,0.0,8999550976,9399664640,9635053568,238682112,21105164288,1134362624,31572803584,44908544,0,0,17829691392,True
26.305,0.0,8995897344,9413492736,9635053568,238682112,21091254272,1134297088,31572869120,44908544,0,0,17829691392,True
28.33,0.0,8994930688,9399386112,9635053568,238682112,21105590272,1134297088,31572934656,44908544,0,0,17829691392,True
30.354,0.0,10372415488,13453197312,22226485248,238698496,3047194624,1134297088,31573000192,44908544,0,0,0,True
