elapsed_seconds,swap_used_bytes,pages_free_bytes,pages_active_bytes,pages_inactive_bytes,pages_speculative_bytes,pages_wired_down_bytes,pages_occupied_by_compressor_bytes,pageins_bytes,pageouts_bytes,swapins_bytes,swapouts_bytes,process_rss_bytes,ac_connected
0,2733375488.0,78970880,2707914752,42705813504,1488617472,2101854208,618266624,595174391808,519225344,462028800,5749276672,0,True
0.001,2733375488.0,79069184,2708652032,42705698816,1489600512,2101968896,618086400,595175194624,519225344,462028800,5749276672,868352,True
2.024,2733375488.0,65355776,2977071104,24035917824,50905088,22030106624,595558400,595207340032,519225344,464060416,5749276672,19334578176,True
4.047,2733375488.0,65404928,3115630592,24040128512,43237376,21904719872,591151104,595207749632,519225344,464257024,5749276672,19334742016,True
6.062,2733375488.0,72826880,3269492736,24060280832,12926976,21905620992,471171072,595208208384,519225344,464781312,5749276672,19334463488,True
8.08,2733375488.0,97337344,3247407104,24060248064,12926976,21905604608,469827584,595208290304,519225344,465436672,5749276672,19334463488,True
10.096,2733375488.0,114081792,3234791424,24060608512,12664832,21904637952,465764352,595208388608,519225344,465502208,5749276672,19334463488,True
12.111,2733375488.0,650215424,3214000128,24060903424,17498112,21392523264,465813504,595209977856,519225344,466862080,5749276672,19080265728,True
14.127,2733375488.0,670990336,3190341632,24060903424,17498112,21392441344,465960960,595210043392,519225344,467058688,5749276672,19080265728,True
16.153,2733375488.0,665239552,3183230976,24071618560,17563648,21392490496,465223680,595210141696,519225344,467189760,5749276672,19080265728,True
18.168,2733375488.0,664354816,3184312320,24071569408,17612800,21392490496,464863232,595210240000,519225344,467320832,5749276672,19080232960,True
20.195,2733375488.0,661389312,3190751232,24071585792,17596416,21392490496,464535552,595210305536,519225344,467451904,5749276672,19080232960,True
22.22,2724986880.0,641875968,3209461760,24071651328,27475968,21392490496,467795968,595218841600,519225344,477675520,5749276672,19080232960,True
24.245,2724986880.0,681721856,3172958208,24060674048,27492352,21388165120,464322560,595218907136,519225344,477806592,5749276672,19080232960,True
26.272,2716598272.0,671219712,3183984640,24060674048,27967488,21388181504,463486976,595219333120,519225344,478789632,5749276672,19080232960,True
28.297,2716598272.0,685801472,3180478464,24043814912,28147712,21387362304,462209024,595219480576,519225344,478855168,5749276672,19080232960,True
30.322,2716598272.0,672940032,3187245056,24064262144,33652736,21387591680,449888256,595222872064,519225344,480215040,5749276672,19080232960,True
32.351,2716598272.0,667172864,3193454592,24064278528,35553280,21387624448,448053248,595224281088,519225344,480411648,5749276672,19080232960,True
34.378,2716598272.0,661864448,3202957312,24064278528,35962880,21387689984,443940864,595224346624,519225344,480542720,5749276672,19080232960,True
36.404,2716598272.0,660930560,3210674176,24065130496,35356672,21387689984,438272000,595224428544,519225344,480804864,5749276672,19080232960,True
38.42,2716598272.0,692142080,3169271808,24065130496,35373056,21386543104,438255616,595224494080,519225344,480935936,5749276672,19080232960,True
40.444,2716598272.0,690520064,3174694912,24065179648,35405824,21386444800,436682752,595224559616,519225344,481525760,5749276672,19080232960,True
42.467,2716598272.0,690438144,3175120896,24065179648,35667968,21386444800,437026816,595224657920,519225344,481918976,5749276672,19080232960,True
44.488,2716598272.0,688226304,3172040704,24070307840,36192256,21386444800,436846592,595225034752,519225344,482246656,5749276672,19080232960,True
46.515,2708209664.0,641695744,3219030016,24072699904,51462144,21387558912,436928512,595240583168,519225344,495943680,5749276672,19080232960,True
48.544,2683043840.0,360644608,3464003584,24081547264,91013120,21388115968,443826176,595284508672,519225344,519454720,5749276672,19080232960,True
50.561,2683043840.0,417742848,3405545472,24081547264,91045888,21388115968,443711488,595284574208,519225344,519454720,5749276672,19080232960,True
52.587,2683043840.0,451149824,3372351488,24081547264,91308032,21388115968,443858944,595284639744,519225344,519782400,5749276672,19080232960,True
54.604,2683043840.0,478216192,3346563072,24081547264,91308032,21387968512,443908096,595284705280,519225344,519913472,5749276672,19080232960,True
56.629,2683043840.0,487915520,3337863168,24081547264,91308032,21387968512,444022784,595284787200,519225344,520044544,5749276672,19080232960,True
58.655,2683043840.0,529039360,3300884480,24080482304,91308032,21387968512,444071936,595284852736,519225344,520110080,5749276672,19080232960,True
60.68,2683043840.0,411992064,3284566016,24080482304,91471872,21520580608,443957248,595285114880,519225344,520306688,5749276672,19080232960,True
62.698,2683043840.0,414695424,3300900864,24080596992,91815936,21504950272,443875328,595285213184,519225344,520896512,5749276672,19080232960,True
64.723,2683043840.0,443023360,3387129856,24081530880,96174080,21388017664,444350464,595289309184,519225344,523255808,5749276672,19080232960,True
66.748,2683043840.0,467714048,3360161792,24083988480,96174080,21388017664,444186624,595289391104,519225344,523321344,5749276672,19080232960,True
68.773,2683043840.0,482885632,3347251200,24084578304,96174080,21388017664,443924480,595289456640,519225344,523386880,5749276672,19080232960,True
70.798,2683043840.0,493731840,3334651904,24084578304,96174080,21387755520,443727872,595289522176,519225344,523386880,5749276672,19080232960,True
