elapsed_seconds,swap_used_bytes,pages_free_bytes,pages_active_bytes,pages_inactive_bytes,pages_speculative_bytes,pages_wired_down_bytes,pages_occupied_by_compressor_bytes,pageins_bytes,pageouts_bytes,swapins_bytes,swapouts_bytes,process_rss_bytes,ac_connected
0,2179265986.56,880771072,6263619584,40890761216,9568256,2099789824,365150208,747337318400,603062272,1023262720,5749735424,0,True
0.002,2179265986.56,879345664,6263652352,40890761216,9568256,2099986432,365150208,747337367552,603062272,1023262720,5749735424,10502144,True
2.026,2179265986.56,70139904,4430413824,25532645376,2916352,20146405376,365150208,747338842112,603537408,1023262720,5749735424,17578213376,True
4.055,2179265986.56,64176128,4683235328,25286885376,3276800,20145537024,365133824,747338956800,603537408,1023262720,5749735424,17830166528,True
6.078,2179265986.56,65650688,4672487424,25286885376,4161536,20145029120,365232128,747340611584,603537408,1023787008,5749735424,17829953536,True
8.106,2179265986.56,67665920,4671406080,25286901760,4210688,20145127424,365232128,747340677120,603537408,1023787008,5749735424,17829953536,True
10.134,2179265986.56,68108288,4671455232,25286901760,6127616,20144947200,365232128,747340791808,603537408,1023787008,5749735424,17829953536,True
12.161,2179265986.56,67485696,4670980096,25286901760,6127616,20144947200,365232128,747340857344,603537408,1023787008,5749735424,17829953536,True
14.188,2179265986.56,89260032,4642324480,25286639616,6504448,20144128000,365232128,747340955648,603537408,1023787008,5749735424,17829953536,True
16.211,2179265986.56,80134144,4644192256,25286672384,7258112,20143931392,365232128,747341299712,603537408,1023787008,5749735424,17829953536,True
18.239,2179265986.56,69926912,4641619968,25170542592,4882432,20276690944,365215744,747341840384,603799552,1023787008,5749735424,17829953536,True
20.273,2179265986.56,70418432,4656775168,25170624512,6045696,20260487168,365215744,747342446592,603799552,1023787008,5749735424,17829953536,True
22.3,2179265986.56,1526874112,6372540416,40109555712,6029312,2097545216,365199360,747342512128,603799552,1023787008,5749735424,0,True
