elapsed_seconds,swap_used_bytes,pages_free_bytes,pages_active_bytes,pages_inactive_bytes,pages_speculative_bytes,pages_wired_down_bytes,pages_occupied_by_compressor_bytes,pageins_bytes,pageouts_bytes,swapins_bytes,swapouts_bytes,process_rss_bytes,ac_connected
0,0.0,77152256,14061551616,33302069248,1376256,2128494592,969195520,97705099264,98582528,0,0,0,True
0.001,0.0,78905344,14061666304,33302102016,2228224,2128658432,969195520,97705934848,98582528,0,0,7340032,True
2.024,0.0,64995328,14093795328,16348315648,4112384,19064455168,969195520,97708998656,98582528,0,0,16488235008,True
4.044,0.0,66387968,14092943360,16348594176,3801088,19064455168,969195520,97709064192,98582528,0,0,16488382464,True
6.063,0.0,66945024,14092681216,16348594176,3801088,19064455168,969195520,97709129728,98582528,0,0,16488120320,True
8.086,0.0,66224128,14091567104,16348659712,3997696,19064455168,969195520,97709211648,98582528,0,0,16488103936,True
10.109,0.0,372932608,14081982464,16335568896,3964928,18781356032,969195520,97709604864,98598912,0,0,16449847296,True
12.126,0.0,372097024,14082064384,16335601664,4046848,18780979200,969195520,97709703168,98598912,0,0,16449847296,True
14.151,0.0,374882304,14082097152,16335601664,4046848,18780979200,969179136,97709768704,98598912,0,0,16449847296,True
16.176,0.0,302743552,14148468736,16335863808,4292608,18784288768,969179136,97710505984,98598912,0,0,16449814528,True
18.197,0.0,301989888,14151008256,16335978496,5390336,18784354304,969179136,97713848320,98598912,0,0,16449814528,True
20.223,0.0,302301184,14151876608,16335994880,5505024,18784174080,969179136,97713930240,98598912,0,0,16449814528,True
22.248,0.0,301514752,14149910528,16336257024,5570560,18784206848,969179136,97713995776,98598912,0,0,16449814528,True
24.272,0.0,300941312,14149713920,16336257024,5570560,18784206848,969179136,97714061312,98598912,0,0,16449814528,True
26.289,0.0,301301760,14149206016,16336257024,5570560,18784206848,969179136,97714126848,98598912,0,0,16449814528,True
28.316,0.0,304971776,14148435968,16336257024,5586944,18784206848,969179136,97714192384,98598912,0,0,16449814528,True
30.336,0.0,301809664,14148435968,16336273408,5619712,18784354304,969179136,97714274304,98598912,0,0,16449814528,True
32.361,0.0,305184768,14148534272,16336273408,5619712,18784370688,969146368,97714339840,98598912,0,0,16449814528,True
34.386,0.0,298614784,14152417280,16336420864,5668864,18784206848,968900608,97714438144,98598912,0,0,16449814528,True
36.411,0.0,298696704,14152466432,16336420864,5668864,18784206848,968900608,97714503680,98598912,0,0,16449814528,True
38.432,0.0,326434816,14122745856,16336453632,5767168,18783043584,968900608,97714569216,98598912,0,0,16449814528,True
40.457,0.0,332611584,14119895040,16336453632,5767168,18783109120,968900608,97714651136,98598912,0,0,16449814528,True
42.483,0.0,330989568,14119911424,16336453632,5767168,18783109120,968900608,97714716672,98598912,0,0,16449814528,True
44.508,0.0,331202560,14119731200,16336453632,5767168,18783207424,968900608,97714782208,98598912,0,0,16449814528,True
46.53,0.0,191315968,14139424768,16336650240,6979584,18906546176,968884224,97715339264,98598912,0,0,16449814528,True
48.55,0.0,77676544,14460452864,16246390784,8044544,18791710720,968867840,97721008128,98779136,0,0,16449814528,True
50.575,0.0,106610688,14429913088,16246390784,8273920,18791530496,968867840,97721139200,98779136,0,0,16449814528,True
52.598,0.0,128368640,14407057408,16246652928,8273920,18791530496,968867840,97721204736,98779136,0,0,16449814528,True
54.623,0.0,145604608,14392164352,16246652928,8273920,18791514112,968867840,97721270272,98779136,0,0,16449814528,True
56.65,0.0,144850944,14388248576,16246652928,8273920,18791514112,968867840,97721335808,98779136,0,0,16449814528,True
58.676,0.0,166952960,14368669696,16246685696,8323072,18791448576,968867840,97721401344,98779136,0,0,16449814528,True
60.702,0.0,176340992,14358691840,16250781696,9142272,18791481344,968556544,97723498496,98779136,0,0,16449814528,True
62.727,0.0,175587328,14358888448,16251027456,9453568,18791497728,968556544,97723973632,98779136,0,0,16449814528,True
