elapsed_seconds,swap_used_bytes,pages_free_bytes,pages_active_bytes,pages_inactive_bytes,pages_speculative_bytes,pages_wired_down_bytes,pages_occupied_by_compressor_bytes,pageins_bytes,pageouts_bytes,swapins_bytes,swapouts_bytes,process_rss_bytes,ac_connected
0,2372203970.56,78708736,6638075904,41059549184,118210560,2106081280,304922624,662453551104,553451520,833339392,5749735424,0,True
0.001,2372203970.56,74711040,6638436352,41059581952,119128064,2106195968,304922624,662454419456,553451520,833339392,5749735424,7553024,True
2.018,2372203970.56,58867712,5854183424,24508366848,3670016,19600982016,305184768,662456090624,553451520,833798144,5749735424,16921624576,True
4.034,2372203970.56,72630272,5968068608,24508383232,3653632,19475660800,305184768,662456205312,553451520,833798144,5749735424,16921788416,True
6.049,2372203970.56,112132096,5932105728,24508399616,4259840,19475628032,305184768,662456287232,553451520,833798144,5749735424,16921542656,True
8.063,2372203970.56,169820160,5852938240,24508563456,8716288,19473481728,305692672,662460448768,553451520,834912256,5749735424,16921542656,True
10.081,2372203970.56,475791360,5830574080,24508563456,8847360,19190431744,305692672,662460628992,553451520,834912256,5749735424,16883138560,True
12.105,2372203970.56,484311040,5824397312,24508563456,8847360,19190054912,305692672,662460694528,553451520,834912256,5749735424,16883138560,True
14.13,2372203970.56,509542400,5795938304,24509038592,8847360,19190022144,305823744,662460760064,553451520,835043328,5749735424,16883138560,True
16.156,2372203970.56,506642432,5796200448,24509317120,9027584,19189956608,305774592,662460841984,553451520,835108864,5749735424,16883138560,True
18.176,2372203970.56,503267328,5802917888,24509317120,9027584,19190038528,305741824,662460907520,553451520,835108864,5749735424,16883138560,True
20.202,2372203970.56,504217600,5803048960,24509317120,9027584,19190038528,305790976,662460989440,553451520,835174400,5749735424,16883138560,True
22.227,2372203970.56,503480320,5803048960,24509317120,9027584,19189907456,305692672,662461054976,553451520,835174400,5749735424,16883138560,True
24.246,2363815362.56,514768896,5785288704,24509300736,9043968,19189432320,305823744,662461120512,553451520,835502080,5749735424,16883138560,True
26.263,2363815362.56,512065536,5785337856,24509300736,9043968,19189415936,305823744,662461186048,553451520,835502080,5749735424,16883138560,True
28.289,2363815362.56,514998272,5785075712,24509300736,9043968,19189530624,305823744,662461251584,553451520,835502080,5749735424,16883138560,True
30.311,2363815362.56,513261568,5785239552,24509300736,9043968,19189432320,305823744,662461333504,553451520,835502080,5749735424,16883138560,True
32.338,2363815362.56,514719744,5785108480,24509300736,9043968,19189153792,305823744,662461399040,553451520,835502080,5749735424,16883138560,True
34.363,2363815362.56,663814144,5577129984,24509300736,9961472,19181191168,305905664,662461464576,553451520,835764224,5749735424,16883138560,True
36.39,2363815362.56,666189824,5570985984,24509317120,9961472,19181223936,305905664,662461530112,553451520,835764224,5749735424,16883138560,True
38.412,2363815362.56,682967040,5548064768,24509317120,10076160,19180044288,305840128,662461628416,553451520,835764224,5749735424,16883138560,True
40.437,2363815362.56,684720128,5546786816,24509317120,10076160,19180027904,305840128,662461710336,553451520,835764224,5749735424,16883138560,True
42.458,2363815362.56,684982272,5546835968,24509317120,10534912,19180027904,305872896,662462447616,553451520,835829760,5749735424,16883138560,True
44.484,2363815362.56,698368000,5525438464,24509333504,10649600,19179749376,305872896,662462513152,553451520,835829760,5749735424,16883138560,True
46.509,2363815362.56,697860096,5525454848,24509333504,10665984,19179716608,305872896,662462578688,553451520,835829760,5749735424,16883138560,True
48.525,2363815362.56,692912128,5532139520,24509612032,10403840,19179683840,305872896,662462644224,553451520,835829760,5749735424,16883138560,True
50.552,2363815362.56,668172288,5565661184,24509612032,10616832,19181355008,305840128,662463168512,553451520,835829760,5749735424,16883138560,True
52.577,2363815362.56,672055296,5559205888,24509661184,10584064,19181305856,305840128,662463234048,553451520,835829760,5749735424,16883138560,True
54.603,2363815362.56,673808384,5557485568,24509661184,10649600,19181322240,305840128,662463299584,553451520,835829760,5749735424,16883138560,True
56.624,2363815362.56,671268864,5557518336,24509661184,10649600,19181322240,305840128,662463365120,553451520,835829760,5749735424,16883138560,True
58.652,2363815362.56,671055872,5558009856,24509661184,10649600,19181338624,305725440,662463430656,553451520,835829760,5749735424,16883138560,True
60.668,2363815362.56,556105728,5537726464,24509661184,10649600,19315965952,305725440,662463512576,553451520,835829760,5749735424,16883138560,True
62.689,2363815362.56,558710784,5552668672,24509661184,10649600,19301433344,305725440,662463578112,553451520,835829760,5749735424,16883138560,True
64.715,2363815362.56,588578816,5642616832,24509661184,10649600,19181191168,305725440,662463643648,553451520,835829760,5749735424,16883138560,True
66.74,2296706498.56,540983296,5690687488,24510185472,11829248,19181207552,337362944,662465904640,553451520,898629632,5749735424,16883138560,True
68.758,2296706498.56,574914560,5655396352,24510185472,14188544,19179765760,337657856,662466969600,553451520,899153920,5749735424,16883138560,True
70.783,2296706498.56,590757888,5642633216,24510185472,14188544,19179765760,337657856,662467051520,553451520,899153920,5749735424,16883138560,True
72.819,2296706498.56,599982080,5632000000,24510201856,14204928,19179765760,337657856,662467117056,553451520,899153920,5749735424,16883138560,True
74.839,2296706498.56,620085248,5606735872,24510201856,14204928,19179765760,337657856,662467182592,553451520,899153920,5749735424,16883138560,True
76.862,2296706498.56,619773952,5606834176,24510201856,14204928,19179716608,337657856,662467248128,553451520,899153920,5749735424,16883138560,True
78.879,2296706498.56,614825984,5613436928,24510201856,14237696,19179651072,337674240,662467313664,553451520,899219456,5749735424,16883138560,True
80.904,2296706498.56,613793792,5613469696,24510201856,14237696,19179749376,337805312,662467395584,553451520,899350528,5749735424,16883138560,True
82.925,2296706498.56,615268352,5613797376,24510234624,14221312,19179651072,337723392,662467461120,553451520,899350528,5749735424,16883138560,True
84.952,2296706498.56,617103360,5607505920,24509988864,14598144,19179716608,337707008,662467526656,553451520,899416064,5749735424,16883138560,True
86.968,2296706498.56,622313472,5607636992,24510005248,14794752,19179716608,337657856,662467592192,553451520,899416064,5749735424,16883138560,True
88.995,2296706498.56,620609536,5607899136,24510005248,14794752,19179716608,337723392,662467657728,553451520,899481600,5749735424,16883138560,True
91.011,2296706498.56,622067712,5608652800,24510005248,14811136,19179716608,337723392,662467739648,553451520,899481600,5749735424,16883138560,True
93.03,2296706498.56,620412928,5608095744,24510021632,16089088,19179520000,337723392,662467854336,553451520,899481600,5749735424,16883138560,True
95.055,2296706498.56,614318080,5615075328,24510021632,16580608,19179569152,337707008,662468100096,553451520,899481600,5749735424,16883138560,True
97.071,2296706498.56,616759296,5608554496,24510021632,16580608,19179569152,337707008,662468165632,553451520,899481600,5749735424,16883138560,True
99.092,2296706498.56,1265188864,7768866816,38764740608,16580608,2092482560,337690624,662468231168,553451520,899481600,5749735424,0,True
