elapsed_seconds,swap_used_bytes,pages_free_bytes,pages_active_bytes,pages_inactive_bytes,pages_speculative_bytes,pages_wired_down_bytes,pages_occupied_by_compressor_bytes,pageins_bytes,pageouts_bytes,swapins_bytes,swapouts_bytes,process_rss_bytes,ac_connected
0,2179265986.56,1669070848,8413528064,37901533184,9994240,2095120384,364625920,747352981504,603799552,1024114688,5749735424,0,True
0.001,2179265986.56,1668628480,8413888512,37901533184,9994240,2095316992,364625920,747353030656,603799552,1024114688,5749735424,10600448,True
2.026,2179265986.56,832487424,6301614080,17992564736,10141696,24969838592,364625920,747353309184,603799552,1024114688,5749735424,22420504576,True
4.04,2179265986.56,698433536,6454951936,17992597504,10108928,24969904128,364609536,747353767936,603799552,1024114688,5749735424,22528589824,True
6.065,2179265986.56,700825600,6454214656,17992613888,10207232,24969904128,364609536,747353833472,603799552,1024114688,5749735424,22528278528,True
8.093,2179265986.56,699236352,6452756480,17992613888,10338304,24970067968,364609536,747353899008,603799552,1024114688,5749735424,22528278528,True
10.124,2179265986.56,700678144,6452756480,17992597504,10338304,24970067968,364609536,747353964544,603799552,1024114688,5749735424,22528278528,True
12.153,2179265986.56,700170240,6452854784,17992597504,10338304,24970067968,364609536,747354030080,603799552,1024114688,5749735424,22528294912,True
14.173,2179265986.56,704888832,6452576256,17992597504,10338304,24969773056,364609536,747354095616,603799552,1024114688,5749735424,22528294912,True
16.201,2179265986.56,702119936,6452609024,17992597504,10338304,24969773056,364609536,747354161152,603799552,1024114688,5749735424,22528294912,True
18.225,2179265986.56,697286656,6453477376,17992663040,10878976,24969773056,364953600,747354406912,603799552,1024507904,5749735424,22528294912,True
20.255,2179265986.56,640172032,6540312576,17993908224,13959168,24972247040,364937216,747356995584,603799552,1024507904,5749735424,22528278528,True
22.283,2179265986.56,562315264,6632849408,17994153984,13533184,24974934016,365002752,747357896704,603799552,1024573440,5749735424,22528278528,True
24.304,2179265986.56,1405861888,8678653952,37836341248,13303808,2216738816,365002752,747357962240,603799552,1024573440,5749735424,0,True
