elapsed_seconds,swap_used_bytes,pages_free_bytes,pages_active_bytes,pages_inactive_bytes,pages_speculative_bytes,pages_wired_down_bytes,pages_occupied_by_compressor_bytes,pageins_bytes,pageouts_bytes,swapins_bytes,swapouts_bytes,process_rss_bytes,ac_connected
0,0.0,3365224448,23373660160,9048702976,11600035840,2994798592,0,11608752128,0,0,0,0,True
0.002,0.0,3364388864,23364747264,9053962240,11603968000,2994995200,0,11608801280,0,0,0,10633216,True
2.022,0.0,2523791360,18383093760,9100394496,11593269248,8809480192,0,11609178112,0,0,0,5503811584,True
4.042,0.0,2202796032,18741149696,9095249920,11596972032,8776351744,0,11609358336,0,0,0,5806129152,True
6.064,0.0,2195996672,18722062336,9095053312,11597004800,8803893248,0,11609423872,0,0,0,5805817856,True
8.086,0.0,2300624896,18646876160,9095020544,11597152256,8776286208,0,11609489408,0,0,0,5805817856,True
10.104,0.0,2283634688,18629033984,9095249920,11597053952,8804073472,0,11609997312,0,0,0,5805834240,True
12.129,0.0,2299494400,18646106112,9094594560,11596922880,8776810496,0,11610079232,0,0,0,5805834240,True
14.145,0.0,2292662272,18612273152,9094578176,11597119488,8813494272,0,11610144768,0,0,0,5805834240,True
16.17,0.0,2296741888,18622185472,9094545408,11597234176,8796618752,0,11610210304,0,0,0,5805834240,True
18.193,0.0,2348580864,18597199872,9094545408,11597316096,8772272128,0,11610275840,0,0,0,5805834240,True
20.219,0.0,2350039040,18569216000,9094545408,11597512704,8798142464,0,11610341376,0,0,0,5805834240,True
22.244,0.0,2345140224,18565971968,9094561792,11597660160,8808857600,0,11610537984,0,0,0,5805834240,True
24.27,0.0,2338144256,18574573568,9094496256,11598053376,8807989248,0,11610603520,0,0,0,5805834240,True
26.294,0.0,2334982144,18581422080,9094414336,11598397440,8801075200,0,11610718208,0,0,0,5805834240,True
28.319,0.0,2335899648,18607390720,9094414336,11598446592,8775090176,0,11610783744,0,0,0,5805834240,True
30.343,0.0,2336489472,18581848064,9094414336,11598741504,8801140736,0,11610849280,0,0,0,5805834240,True
32.37,0.0,3477471232,23286349824,9033170944,11603050496,2992635904,0,11610914816,0,0,0,0,True
