elapsed_seconds,swap_used_bytes,pages_free_bytes,pages_active_bytes,pages_inactive_bytes,pages_speculative_bytes,pages_wired_down_bytes,pages_occupied_by_compressor_bytes,pageins_bytes,pageouts_bytes,swapins_bytes,swapouts_bytes,process_rss_bytes,ac_connected
0,524288.0,78577664,22715465728,22645702656,123404288,3068133376,1827930112,207525412864,201179136,0,524288,0,True
0.001,524288.0,78495744,22716334080,22645325824,124583936,3068248064,1827930112,207526412288,201179136,0,524288,851968,True
2.02,524288.0,63569920,22783672320,22394257408,387907584,3037970432,1827864576,215646208000,201179136,0,524288,8137523200,True
4.038,524288.0,62668800,22774824960,22136111104,621625344,3069984768,1827864576,224996442112,201179136,0,524288,17348165632,True
6.057,524288.0,64454656,19781517312,16796827648,2965372928,9058287616,1827864576,233035300864,201637888,0,524288,18690244608,True
8.079,524288.0,64585728,11367170048,8948940800,2398027776,25894862848,1827864576,233176219648,201703424,0,524288,18824429568,True
10.099,524288.0,325582848,11357962240,8939110400,2398060544,25654820864,1827864576,233176727552,201703424,0,524288,18837176320,True
12.121,524288.0,317915136,11362140160,8951889920,2398289920,25646465024,1827864576,233181560832,201703424,0,524288,18838896640,True
14.148,524288.0,318324736,11374067712,8958312448,2398601216,25630343168,1827864576,233181691904,201703424,0,524288,18840633344,True
16.177,524288.0,307363840,11366203392,8953610240,2398339072,25656377344,1827831808,233181806592,201703424,0,524288,18842288128,True
18.206,524288.0,295862272,11380736000,8964980736,2398601216,25642500096,1827799040,233181970432,201703424,0,524288,18843893760,True
20.237,524288.0,291389440,11387011072,8967946240,2400944128,25634865152,1827749888,233182593024,201703424,0,524288,18845532160,True
22.269,524288.0,313475072,11391352832,8969453568,2400927744,25606356992,1827749888,233182658560,201703424,0,524288,18847203328,True
24.3,524288.0,298762240,11382898688,8961474560,2401402880,25634422784,1827749888,233182937088,201703424,0,524288,18848759808,True
26.329,524288.0,162955264,11448418304,9017032704,2408022016,25638862848,1827651584,233188016128,201703424,0,524288,18850185216,True
28.363,524288.0,138805248,11464687616,9115631616,2324348928,25633996800,1827569664,233189851136,201703424,0,524288,18851659776,True
30.402,524288.0,62111744,11486855168,9147777024,2331394048,25660358656,1827520512,233191079936,201703424,0,524288,18853298176,True
32.442,524288.0,67502080,11510595584,9150513152,2325954560,25629999104,1827520512,233191161856,201703424,0,524288,18854969344,True
34.477,524288.0,72384512,11488083968,9146105856,2325954560,25653624832,1827487744,233191227392,201703424,0,524288,18856558592,True
36.505,524288.0,68698112,11503960064,9148022784,2326446080,25642663936,1827454976,233191784448,201703424,0,524288,18857934848,True
38.543,524288.0,626524160,16889118720,25753812992,2326839296,3054977024,1827356672,233192112128,201703424,0,524288,0,True
