elapsed_seconds,swap_used_bytes,pages_free_bytes,pages_active_bytes,pages_inactive_bytes,pages_speculative_bytes,pages_wired_down_bytes,pages_occupied_by_compressor_bytes,pageins_bytes,pageouts_bytes,swapins_bytes,swapouts_bytes,process_rss_bytes,ac_connected
0,1457845698.56,75956224,3434676224,42780852224,9125888,3027681280,1073119232,345484197888,352665600,203964416,1650786304,0,True
0.002,1457845698.56,73875456,3435003904,42780852224,9994240,3027812352,1073119232,345484869632,352665600,203964416,1650786304,9175040,True
2.019,1457845698.56,70991872,3542007808,34023538688,5013504,11730878464,1062846464,345487310848,356745216,204161024,1650786304,8464760832,True
4.039,1457845698.56,77463552,3553067008,34019622912,5193728,11717099520,1056178176,345487376384,356745216,204161024,1650786304,8464777216,True
6.058,1457845698.56,293142528,3538829312,33999044608,5275648,11534958592,1056161792,345487441920,356876288,204161024,1650786304,8400797696,True
8.08,1457845698.56,292405248,3496181760,34048802816,5292032,11532599296,1056145408,345487507456,356876288,204357632,1650786304,8400797696,True
10.1,1457845698.56,291192832,3493838848,34048851968,5324800,11534188544,1056145408,345487572992,356876288,204357632,1650786304,8400797696,True
12.122,1457845698.56,298254336,3465658368,34073051136,5341184,11534204928,1055883264,345487654912,356876288,204357632,1650786304,8400797696,True
14.146,1457845698.56,293060608,3470852096,34073051136,5472256,11534237696,1055490048,345487720448,356876288,204357632,1650786304,8400797696,True
16.166,1457845698.56,291405824,3470688256,34073051136,5554176,11534221312,1055408128,345487835136,356876288,204357632,1650786304,8400797696,True
18.188,1457845698.56,296730624,3468902400,34073051136,5586944,11531878400,1055358976,345487900672,356876288,204357632,1650786304,8400797696,True
20.212,1457845698.56,295092224,3466657792,34073051136,5832704,11534172160,1055293440,345487966208,356876288,204357632,1650786304,8400797696,True
22.235,1457845698.56,294125568,3466674176,34073034752,5832704,11534172160,1055293440,345488048128,356876288,204357632,1650786304,8400797696,True
24.258,1457845698.56,298663936,3458842624,34083799040,5832704,11533451264,1051754496,345488113664,356876288,204423168,1650786304,8400797696,True
26.281,1457845698.56,304529408,3456401408,34083799040,5832704,11531059200,1051820032,345488211968,356876288,204488704,1650786304,8400797696,True
28.306,1457845698.56,309133312,3456565248,34083913728,6012928,11531091968,1051639808,345488310272,356876288,204488704,1650786304,8400797696,True
30.332,1457845698.56,303677440,3455614976,34083913728,6012928,11532599296,1051639808,345488375808,356876288,204488704,1650786304,8400797696,True
32.358,1457845698.56,306266112,3456761856,34084175872,6012928,11531042816,1051639808,345488457728,356876288,204488704,1650786304,8400797696,True
34.383,1457845698.56,304742400,3454058496,34084192256,5996544,11533451264,1051688960,345488523264,356876288,204554240,1650786304,8400797696,True
36.407,1457845698.56,306741248,3454074880,34084503552,6127616,11533565952,1051557888,345488588800,356876288,204554240,1650786304,8400797696,True
38.433,1457845698.56,302120960,3458957312,34084503552,6127616,11533484032,1051328512,345488654336,356876288,204554240,1650786304,8400797696,True
40.458,1457845698.56,318603264,3438624768,34084503552,6144000,11530305536,1051328512,345488719872,356876288,204554240,1650786304,8400797696,True
42.483,1457845698.56,322338816,3431579648,34084225024,6569984,11532697600,1051131904,345488801792,356876288,204554240,1650786304,8400797696,True
44.51,1457845698.56,328974336,3423748096,34084225024,6586368,11530059776,1050312704,345488867328,356876288,204554240,1650786304,8400797696,True
46.537,1457845698.56,333152256,3424944128,34084634624,6602752,11530010624,1049640960,345488932864,356876288,204554240,1650786304,8400797696,True
48.565,1457845698.56,328220672,3423535104,34084798464,8306688,11531616256,1049509888,345489031168,356876288,204554240,1650786304,8400797696,True
50.592,1457845698.56,334856192,3422601216,34084847616,8503296,11524030464,1049509888,345489096704,356876288,204554240,1650786304,8400797696,True
52.619,1457845698.56,330792960,3430055936,34084814848,8503296,11521703936,1049509888,345489178624,356876288,204554240,1650786304,8400797696,True
54.648,1457845698.56,336084992,3425222656,34084814848,8503296,11521540096,1049362432,345489244160,356876288,204554240,1650786304,8400781312,True
56.674,1457845698.56,665976832,4956160000,40705441792,8568832,3017064448,1049362432,345489358848,356876288,204619776,1650786304,0,True
