elapsed_seconds,swap_used_bytes,pages_free_bytes,pages_active_bytes,pages_inactive_bytes,pages_speculative_bytes,pages_wired_down_bytes,pages_occupied_by_compressor_bytes,pageins_bytes,pageouts_bytes,swapins_bytes,swapouts_bytes,process_rss_bytes,ac_connected
0,1449457090.56,1086308352,4356816896,41905160192,10354688,2130395136,976879616,384274972672,366690304,210419712,1650786304,0,True
0.002,1449457090.56,1086275584,4357046272,41905160192,10567680,2130509824,976879616,384275120128,366690304,210419712,1650786304,7503872,True
2.018,1449457090.56,156663808,3089809408,4995284992,12091392,41273458688,977010688,384276774912,366690304,210550784,1650786304,38825295872,True
4.034,1449457090.56,156991488,3091529728,4995284992,12304384,41272721408,977010688,384276840448,366690304,210550784,1650786304,38825295872,True
6.057,1449457090.56,157237248,3085877248,4995284992,12582912,41272721408,977010688,384277069824,366690304,210550784,1650786304,38825033728,True
8.079,1449457090.56,157024256,3083894784,4995284992,12582912,41272721408,977010688,384277135360,366690304,210550784,1650786304,38825033728,True
10.102,1449457090.56,105644032,3135209472,4995317760,13811712,41272770560,976961536,384277266432,366690304,210550784,1650786304,38825033728,True
12.126,1449457090.56,65716224,3076685824,4995383296,14024704,41386835968,976732160,384278085632,366690304,210550784,1650786304,38826164224,True
14.152,1449457090.56,91848704,3162521600,4995399680,14024704,41275424768,976732160,384278151168,366690304,210550784,1650786304,38826164224,True
16.169,1449457090.56,121782272,3132571648,4995661824,14024704,41275424768,976732160,384278315008,366690304,210550784,1650786304,38826164224,True
18.193,1449457090.56,143163392,3110649856,4995661824,14204928,41275506688,976732160,384278609920,366690304,210550784,1650786304,38826164224,True
20.219,1449457090.56,121634816,3134849024,4995727360,14434304,41276768256,974569472,384279085056,366690304,210550784,1650786304,38826164224,True
22.242,1449457090.56,127107072,3130195968,4995727360,14434304,41276669952,974569472,384279150592,366690304,210550784,1650786304,38826164224,True
24.256,1449457090.56,149700608,3150168064,4962828288,1474560,41277734912,974569472,384279543808,367673344,210550784,1650786304,38826688512,True
26.282,1449457090.56,173998080,3126722560,4962828288,2539520,41276981248,974503936,384280182784,367673344,210550784,1650786304,38826688512,True
28.306,1449457090.56,192315392,3105456128,4962828288,2539520,41276981248,974503936,384280248320,367673344,210550784,1650786304,38826639360,True
30.327,1449457090.56,204816384,3091677184,4962975744,3588096,41276915712,974471168,384281149440,367673344,210550784,1650786304,38826639360,True
32.351,1449457090.56,213237760,3083239424,4962975744,3588096,41276915712,974471168,384281214976,367673344,210550784,1650786304,38826639360,True
34.366,1449457090.56,234389504,3061383168,4962975744,4653056,41277161472,974454784,384282017792,367673344,210550784,1650786304,38826704896,True
36.38,1449457090.56,233635840,3062038528,4962975744,4653056,41276489728,974454784,384282083328,367673344,210550784,1650786304,38826704896,True
38.403,1449457090.56,235405312,3061956608,4962975744,4653056,41276489728,974454784,384282148864,367673344,210550784,1650786304,38826704896,True
40.427,1449457090.56,80887808,3355262976,4833460224,1867776,41276817408,959692800,384282591232,368099328,210550784,1650786304,39120388096,True
42.457,1449457090.56,67829760,3361849344,4833476608,3637248,41276964864,959692800,384283770880,368099328,210550784,1650786304,39120388096,True
44.48,1449457090.56,99958784,3313696768,4833476608,3637248,41275539456,959889408,384283836416,368099328,210747392,1650786304,39120388096,True
46.496,1449457090.56,100859904,3313696768,4833476608,3637248,41275539456,959889408,384283901952,368099328,210747392,1650786304,39120388096,True
48.511,1449457090.56,105119744,3307929600,4833558528,4718592,41275572224,959954944,384284311552,368099328,210812928,1650786304,39120388096,True
50.535,1449457090.56,103759872,3314221056,4833624064,5931008,41275883520,959938560,384284524544,368099328,210812928,1650786304,39120388096,True
52.559,1449457090.56,100810752,3314057216,4833640448,5914624,41275883520,959938560,384284590080,368099328,210812928,1650786304,39120388096,True
54.575,1449457090.56,97992704,3314073600,4833640448,5914624,41275801600,959938560,384284655616,368099328,210812928,1650786304,39120388096,True
56.6,1449457090.56,99303424,3313811456,4833640448,5914624,41275801600,959938560,384284721152,368099328,210812928,1650786304,39120388096,True
58.615,1449457090.56,102465536,3313926144,4833640448,5963776,41275801600,959938560,384284786688,368099328,210812928,1650786304,39120388096,True
60.633,1449457090.56,100220928,3313762304,4833640448,5963776,41275785216,959938560,384284868608,368099328,210812928,1650786304,39120388096,True
62.647,1449457090.56,99434496,3319447552,4833640448,5963776,41275785216,959938560,384284934144,368099328,210812928,1650786304,39120388096,True
64.666,1449457090.56,100581376,3319791616,4833640448,5963776,41275785216,959938560,384284999680,368099328,210812928,1650786304,39120388096,True
66.69,1449457090.56,103596032,3314139136,4833656832,6127616,41275785216,959938560,384285065216,368099328,210812928,1650786304,39120388096,True
