elapsed_seconds,swap_used_bytes,pages_free_bytes,pages_active_bytes,pages_inactive_bytes,pages_speculative_bytes,pages_wired_down_bytes,pages_occupied_by_compressor_bytes,pageins_bytes,pageouts_bytes,swapins_bytes,swapouts_bytes,process_rss_bytes,ac_connected
0,2179265986.56,156385280,8595177472,39219019776,45580288,2104344576,366870528,707331604480,588218368,1015988224,5749735424,0,True
0.001,2179265986.56,153812992,8595652608,39219052544,45891584,2104459264,366870528,707331899392,588218368,1015988224,5749735424,7372800,True
2.023,2179265986.56,78462976,8739127296,21490466816,50233344,19800047616,366870528,707335241728,588218368,1015988224,5749735424,17237426176,True
4.048,2179265986.56,421019648,8722939904,21490466816,51036160,19465814016,366608384,707335684096,588218368,1015988224,5749735424,17167220736,True
6.077,2179265986.56,422559744,8722448384,21490565120,51134464,19465895936,366608384,707335749632,588218368,1015988224,5749735424,17166876672,True
8.105,2179265986.56,382058496,8740798464,21495611392,69255168,19466240000,365805568,707358851072,588218368,1017495552,5749735424,17166876672,True
10.133,2179265986.56,378699776,8749858816,21495611392,69697536,19466076160,365330432,707359293440,588218368,1017495552,5749735424,17166876672,True
12.161,2179265986.56,385908736,8742060032,21495857152,69697536,19466076160,365330432,707359375360,588218368,1017495552,5749735424,17166876672,True
14.188,2179265986.56,377602048,8748548096,21495857152,69730304,19466059776,365330432,707359457280,588218368,1017495552,5749735424,17166876672,True
16.216,2179265986.56,378945536,8748482560,21495857152,69730304,19466076160,365330432,707359522816,588218368,1017495552,5749735424,17166876672,True
18.239,2179265986.56,421117952,8688041984,21495857152,69779456,19463520256,365330432,707359588352,588218368,1017495552,5749735424,17166876672,True
20.268,2179265986.56,507723776,8566079488,21495857152,69795840,19459063808,365428736,707359653888,588218368,1017626624,5749735424,17166876672,True
22.296,2179265986.56,504922112,8565899264,21495857152,69812224,19459063808,365428736,707359735808,588218368,1017626624,5749735424,17166876672,True
24.315,2179265986.56,1055784960,12513443840,34333999104,69926912,2086879232,365395968,707359834112,588218368,1017692160,5749735424,0,True
