elapsed_seconds,swap_used_bytes,pages_free_bytes,pages_active_bytes,pages_inactive_bytes,pages_speculative_bytes,pages_wired_down_bytes,pages_occupied_by_compressor_bytes,pageins_bytes,pageouts_bytes,swapins_bytes,swapouts_bytes,process_rss_bytes,ac_connected
0,2296706498.56,1268187136,7769751552,38764904448,16465920,2092482560,337690624,662468280320,553451520,899481600,5749735424,0,True
0.001,2296706498.56,1265811456,7770062848,38764904448,16465920,2092679168,337690624,662468329472,553451520,899481600,5749735424,10534912,True
2.025,2296706498.56,179994624,5655887872,24510201856,16842752,19583418368,337690624,662469296128,553451520,899481600,5749735424,17040195584,True
4.048,2296706498.56,161677312,5679349760,24510267392,16826368,19583483904,337756160,662469361664,553451520,899547136,5749735424,17042440192,True
6.062,2296706498.56,167444480,5672255488,24510267392,16826368,19583483904,337821696,662469427200,553451520,899612672,5749735424,17042653184,True
8.087,2296706498.56,73351168,5784256512,24510349312,2293760,19582091264,337821696,662469967872,553680896,899612672,5749735424,17333993472,True
10.111,2296706498.56,98893824,5752881152,24510349312,3342336,19579633664,337805312,662470574080,553680896,899678208,5749735424,17333993472,True
12.138,2296706498.56,97943552,5752799232,24510349312,3342336,19579633664,337805312,662470656000,553680896,899678208,5749735424,17333993472,True
14.164,2296706498.56,93257728,5754175488,24510906368,4702208,19579633664,337739776,662471409664,553680896,900071424,5749735424,17334009856,True
16.189,2296706498.56,86851584,5760008192,24511234048,5210112,19579617280,337739776,662471802880,553680896,900071424,5749735424,17334009856,True
18.214,2296706498.56,72876032,5764694016,24511315968,14401536,19581059072,341524480,662476128256,553680896,904724480,5749735424,17334009856,True
20.234,2296706498.56,78282752,5755420672,24523374592,9682944,19580993536,343506944,662482190336,553828352,906952704,5749735424,17334009856,True
22.263,2296706498.56,61489152,5639192576,24523554816,11337728,19712770048,343523328,662486368256,553828352,907018240,5749735424,17334009856,True
24.288,2296706498.56,60866560,5654347776,24523554816,13615104,19696287744,343506944,662486499328,553828352,907018240,5749735424,17334075392,True
26.313,2296706498.56,104120320,5728518144,24523571200,13631488,19579731968,343474176,662486597632,553828352,907018240,5749735424,17334075392,True
28.34,2296706498.56,122880000,5709037568,24523571200,14319616,19579731968,343474176,662486958080,553828352,907018240,5749735424,17334075392,True
