elapsed_seconds,swap_used_bytes,pages_free_bytes,pages_active_bytes,pages_inactive_bytes,pages_speculative_bytes,pages_wired_down_bytes,pages_occupied_by_compressor_bytes,pageins_bytes,pageouts_bytes,swapins_bytes,swapouts_bytes,process_rss_bytes,ac_connected
0,2212820418.56,6017499136,9866592256,32006144000,41664512,2098266112,358760448,690265800704,577994752,991363072,5749735424,0,True
0.001,2212820418.56,6017220608,9866248192,32006307840,41762816,2098380800,358760448,690265964544,577994752,991363072,5749735424,7274496,True
2.024,2212820418.56,5230575616,9983590400,10851500032,42336256,23953620992,358760448,690267029504,577994752,991363072,5749735424,21410938880,True
4.048,2212820418.56,5512773632,9967091712,10851500032,42369024,23688478720,358760448,690267144192,577994752,991363072,5749735424,21396799488,True
6.076,2212820418.56,5517131776,9964240896,10851500032,42369024,23687970816,358760448,690267226112,577994752,991363072,5749735424,21396520960,True
8.109,2212820418.56,5537153024,9940697088,10851549184,42483712,23687315456,358760448,690267291648,577994752,991363072,5749735424,21396520960,True
10.143,2212820418.56,5536268288,9940303872,10851598336,42598400,23687331840,358760448,690267357184,577994752,991363072,5749735424,21396520960,True
12.178,2212820418.56,5537529856,9940320256,10851598336,42598400,23687315456,358760448,690267422720,577994752,991363072,5749735424,21396520960,True
14.212,2212820418.56,5543215104,9939566592,10851598336,42598400,23687577600,358760448,690267488256,577994752,991363072,5749735424,21396520960,True
16.246,2212820418.56,5539856384,9939763200,10851598336,42598400,23687315456,358760448,690267570176,577994752,991363072,5749735424,21396520960,True
18.275,2212820418.56,5538496512,9939812352,10851598336,42598400,23687348224,358760448,690267635712,577994752,991363072,5749735424,21396520960,True
20.31,2204431810.56,5535629312,9940549632,10851713024,42647552,23687315456,359202816,690267947008,577994752,991952896,5749735424,21396504576,True
22.343,2204431810.56,6072238080,14652538880,27175665664,42647552,2085535744,359202816,690268012544,577994752,991952896,5749735424,0,True
