elapsed_seconds,swap_used_bytes,pages_free_bytes,pages_active_bytes,pages_inactive_bytes,pages_speculative_bytes,pages_wired_down_bytes,pages_occupied_by_compressor_bytes,pageins_bytes,pageouts_bytes,swapins_bytes,swapouts_bytes,process_rss_bytes,ac_connected
0,1400174018.56,831881216,7199539200,36741120000,2682454016,2124955648,949960704,488905965568,426737664,251953152,1651834880,0,True
0.001,1400174018.56,831668224,7199997952,36740972544,2682454016,2125168640,949960704,488906014720,426737664,251953152,1651834880,10469376,True
2.026,1400174018.56,73203712,4957782016,2473885696,2451161088,39631765504,950845440,488907210752,426770432,253067264,1651834880,37029199872,True
4.056,1400174018.56,114245632,4935778304,2448179200,2451718144,39630602240,950845440,488907718656,426770432,253067264,1651834880,37031985152,True
6.072,1400174018.56,113082368,4931518464,2563293184,2333671424,39625850880,950845440,488907800576,426770432,253067264,1651834880,37238554624,True
8.092,1400174018.56,117784576,4927700992,2566144000,2333818880,39625408512,950845440,488907866112,426770432,253067264,1651834880,37238554624,True
10.111,1400174018.56,120029184,4927651840,2566045696,2333818880,39625408512,950845440,488907931648,426770432,253067264,1651834880,37238554624,True
12.137,1400174018.56,120487936,4927766528,2565357568,2333818880,39625424896,950845440,488907997184,426770432,253067264,1651834880,37238554624,True
14.162,1400174018.56,118308864,4928012288,2565259264,2335260672,39625211904,950845440,488908144640,426770432,253067264,1651834880,37238587392,True
16.183,1400174018.56,118128640,4928176128,2564997120,2335260672,39625195520,950845440,488908226560,426770432,253067264,1651834880,37238587392,True
18.209,1400174018.56,117948416,4928143360,2564915200,2335260672,39625195520,950845440,488908292096,426770432,253067264,1651834880,37238587392,True
20.227,1400174018.56,117538816,4928438272,2564915200,2335277056,39625195520,950845440,488908357632,426770432,253067264,1651834880,37238587392,True
22.251,1400174018.56,63258624,4891262976,2598125568,2263334912,39758200832,950845440,488908455936,426770432,253067264,1651834880,37238603776,True
24.269,1400174018.56,66895872,4898881536,2605842432,2263334912,39741767680,950845440,488908521472,426770432,253067264,1651834880,37238603776,True
26.288,1400174018.56,166969344,4900028416,2599567360,2287632384,39622262784,950927360,488908603392,426770432,253198336,1651834880,37238603776,True
28.315,1400174018.56,156942336,4899749888,2614427648,2287763456,39623786496,950960128,488909062144,426770432,253263872,1651834880,37238603776,True
30.34,1400174018.56,171376640,4887134208,2614378496,2287763456,39623802880,950960128,488909127680,426770432,253263872,1651834880,37238587392,True
32.366,1400174018.56,185827328,4874715136,2611036160,2287763456,39623720960,950960128,488909258752,426770432,253263872,1651834880,37238587392,True
34.39,1400174018.56,206094336,4856971264,2608644096,2287796224,39623720960,950960128,488909324288,426770432,253263872,1651834880,37238587392,True
36.417,1400174018.56,209862656,4857839616,2607611904,2287796224,39623671808,950960128,488909406208,426770432,253263872,1651834880,37238587392,True
38.437,1400174018.56,207077376,4852154368,2607644672,2287763456,39623835648,950960128,488909471744,426770432,253263872,1651834880,37238587392,True
40.463,1400174018.56,206880768,4852072448,2607628288,2287763456,39623852032,950960128,488909537280,426770432,253263872,1651834880,37238587392,True
42.489,1400174018.56,209174528,4851974144,2607562752,2287763456,39623835648,950960128,488909602816,426770432,253263872,1651834880,37238587392,True
44.516,1400174018.56,266682368,4842815488,2562293760,2287927296,39621885952,950960128,488909668352,426770432,253263872,1651834880,37238587392,True
46.54,1400174018.56,333725696,4832264192,2523430912,2287943680,39603847168,950927360,488909750272,426770432,253263872,1651834880,339984384,True
48.56,1400174018.56,1460191232,6694469632,37003804672,2288156672,2116714496,950910976,488909815808,426770432,253263872,1651834880,0,True
