elapsed_seconds,swap_used_bytes,pages_free_bytes,pages_active_bytes,pages_inactive_bytes,pages_speculative_bytes,pages_wired_down_bytes,pages_occupied_by_compressor_bytes,pageins_bytes,pageouts_bytes,swapins_bytes,swapouts_bytes,process_rss_bytes,ac_connected
0,0.0,85327872,16310108160,31037128704,23379968,2128084992,965574656,103259373568,98992128,0,0,0,True
0.001,0.0,82116608,16310206464,31037128704,23576576,2128199680,965574656,103259553792,98992128,0,0,8454144,True
2.021,0.0,61161472,15751053312,23431839744,23789568,10315481088,965574656,103260389376,98992128,0,0,7734624256,True
4.043,0.0,458981376,15743975424,23427825664,2555904,9949888512,966246400,103260471296,118931456,0,0,7629979648,True
6.068,0.0,461832192,15741468672,23427842048,2850816,9949364224,966246400,103260553216,118931456,0,0,7629750272,True
8.087,0.0,463355904,15740731392,23427842048,2883584,9949364224,966246400,103260618752,118931456,0,0,7629750272,True
10.113,0.0,463912960,15740141568,23427842048,3031040,9949364224,966246400,103260700672,118931456,0,0,7629750272,True
12.137,0.0,463011840,15740174336,23427825664,3047424,9949364224,966246400,103260766208,118931456,0,0,7629750272,True
14.159,0.0,463945728,15740076032,23427874816,3162112,9949396992,966246400,103260848128,118931456,0,0,7629733888,True
16.186,0.0,464388096,15739584512,23427874816,3162112,9949396992,966230016,103260913664,118931456,0,0,7629733888,True
18.213,0.0,464830464,15739600896,23427874816,3178496,9949331456,966230016,103260979200,118931456,0,0,7629733888,True
20.24,0.0,464764928,15739404288,23427874816,3178496,9949315072,966230016,103261044736,118931456,0,0,7629733888,True
22.268,0.0,467271680,15739584512,23427874816,3194880,9949298688,966230016,103261110272,118931456,0,0,7629733888,True
24.296,0.0,463650816,15739748352,23427874816,3194880,9949298688,966230016,103261192192,118931456,0,0,7629733888,True
26.325,0.0,458129408,15739420672,23427874816,3194880,9949298688,966230016,103261257728,118931456,0,0,7629733888,True
28.354,0.0,346243072,15724838912,23427874816,3194880,10079944704,966230016,103261323264,118931456,0,0,7629733888,True
30.378,0.0,347537408,15737405440,23427874816,3194880,10066280448,966230016,103261388800,118931456,0,0,7629733888,True
32.406,0.0,392380416,15812689920,23427874816,3194880,9949315072,966230016,103261454336,118931456,0,0,7629733888,True
34.434,0.0,417021952,15790489600,23427874816,3211264,9949102080,966230016,103261536256,118931456,0,0,7629733888,True
36.465,0.0,427393024,15775006720,23428186112,2949120,9949036544,966213632,103261601792,118931456,0,0,7629733888,True
38.496,0.0,440303616,15761768448,23428235264,2949120,9949036544,966213632,103261667328,118931456,0,0,7629733888,True
40.526,0.0,483377152,15719546880,23428284416,3162112,9948233728,966197248,103261732864,118931456,0,0,7629733888,True
42.557,0.0,485539840,15720497152,23428415488,4407296,9948184576,966164480,103262535680,118931456,0,0,7629733888,True
44.586,0.0,491716608,15714385920,23428415488,4407296,9948266496,966164480,103262715904,118931456,0,0,7629733888,True
46.608,0.0,1077755904,22945087488,23428415488,4407296,2126675968,966164480,103262781440,118931456,0,0,0,True
