elapsed_seconds,swap_used_bytes,pages_free_bytes,pages_active_bytes,pages_inactive_bytes,pages_speculative_bytes,pages_wired_down_bytes,pages_occupied_by_compressor_bytes,pageins_bytes,pageouts_bytes,swapins_bytes,swapouts_bytes,process_rss_bytes,ac_connected
0,1457845698.56,6053560320,2131394560,38466895872,181321728,2125348864,1429504000,337204330496,350765056,201146368,1650786304,0,True
0.001,1457845698.56,6053167104,2132017152,38466879488,181551104,2125463552,1429487616,337204592640,350765056,201146368,1650786304,2965504,True
2.023,1457845698.56,5145985024,2240004096,32717520896,199327744,8677195776,1429176320,337227300864,350765056,201146368,1650786304,6067617792,True
4.046,1457845698.56,5499633664,2238529536,32717504512,200687616,8322531328,1428914176,337228759040,350765056,201146368,1650786304,5964791808,True
6.075,1457845698.56,5502353408,2236596224,32717275136,200785920,8322416640,1428914176,337228824576,350765056,201146368,1650786304,5964513280,True
8.093,1457845698.56,5504024576,2235711488,32717275136,200785920,8322400256,1428914176,337228890112,350765056,201146368,1650786304,5964513280,True
10.118,1457845698.56,5500223488,2240020480,32716980224,200884224,8322400256,1428897792,337228955648,350765056,201146368,1650786304,5964513280,True
12.144,1457845698.56,5504319488,2236907520,32716914688,201080832,8322138112,1428848640,337229037568,350765056,201146368,1650786304,5964513280,True
14.163,1457845698.56,5451382784,2309980160,32716947456,201162752,8324956160,1428783104,337229807616,350765056,201146368,1650786304,5964513280,True
16.192,1457845698.56,5449596928,2309472256,32717570048,201555968,8324956160,1428619264,337229873152,350765056,201146368,1650786304,5964513280,True
18.222,1457845698.56,5446090752,2309439488,32717520896,201736192,8325021696,1428553728,337230069760,350765056,201146368,1650786304,5964513280,True
20.252,1457845698.56,5427412992,2334916608,32717340672,201883648,8326316032,1428389888,337230397440,350765056,201146368,1650786304,5964513280,True
22.282,1457845698.56,5431525376,2329624576,32717307904,201883648,8326414336,1428389888,337230479360,350765056,201146368,1650786304,5964513280,True
24.313,1457845698.56,5434261504,2330198016,32717307904,201883648,8326496256,1428226048,337230544896,350765056,201146368,1650786304,5964513280,True
26.344,1457845698.56,5433835520,2328330240,32717242368,201981952,8326545408,1428209664,337230610432,350765056,201146368,1650786304,5964513280,True
28.368,1457845698.56,5430607872,2328887296,32717176832,202014720,8326512640,1428242432,337230692352,350765056,201211904,1650786304,5964513280,True
30.398,1457845698.56,5430411264,2328756224,32716931072,202063872,8326545408,1428242432,337230757888,350765056,201211904,1650786304,5964513280,True
32.428,1457845698.56,5431263232,2329264128,32716931072,202063872,8326545408,1428176896,337230839808,350765056,201211904,1650786304,5964513280,True
34.459,1457845698.56,5428035584,2329444352,32716931072,202063872,8326561792,1428144128,337230905344,350765056,201211904,1650786304,5964513280,True
36.482,1457845698.56,5948653568,3239624704,37465325568,202080256,2129870848,1428062208,337230970880,350765056,201211904,1650786304,0,True
