elapsed_seconds,swap_used_bytes,pages_free_bytes,pages_active_bytes,pages_inactive_bytes,pages_speculative_bytes,pages_wired_down_bytes,pages_occupied_by_compressor_bytes,pageins_bytes,pageouts_bytes,swapins_bytes,swapouts_bytes,process_rss_bytes,ac_connected
0,0.0,3498016768,18237997056,14049951744,11594842112,2995896320,0,11606376448,0,0,0,0,True
0.001,0.0,3495116800,18237898752,14049951744,11594825728,2995961856,0,11606425600,0,0,0,32768,True
2.019,0.0,2911567872,18325504000,9028190208,11599495168,8542126080,0,11607310336,0,0,0,5234835456,True
4.035,0.0,3129884672,18328027136,9028190208,11592777728,8328200192,0,11607392256,0,0,0,5179539456,True
6.061,0.0,3118858240,18301534208,9028206592,11597479936,8358133760,0,11607490560,0,0,0,5179244544,True
8.085,0.0,3106390016,18344951808,9028386816,11591925760,8332804096,0,11607703552,0,0,0,5179244544,True
10.111,0.0,3077718016,18390433792,9028386816,11592138752,8320155648,0,11607769088,0,0,0,5179244544,True
12.136,0.0,3022929920,18436243456,9028435968,11592728576,8325283840,0,11607834624,0,0,0,5179244544,True
14.161,0.0,3022929920,18431246336,9028435968,11592761344,8331001856,0,11607916544,0,0,0,5179228160,True
16.185,0.0,3008462848,18479104000,9028435968,11592843264,8303394816,0,11607982080,0,0,0,5179228160,True
18.21,0.0,2966192128,18487181312,9028648960,11592777728,8330493952,0,11608195072,0,0,0,5179228160,True
20.235,0.0,2951987200,18522062848,9028648960,11592777728,8312406016,0,11608260608,0,0,0,5179228160,True
22.261,0.0,2952462336,18505318400,9028648960,11592777728,8329969664,0,11608326144,0,0,0,5179228160,True
24.286,0.0,2951380992,18524487680,9028648960,11592777728,8311603200,0,11608391680,0,0,0,5179228160,True
26.306,0.0,2952183808,18503106560,9028648960,11592777728,8333672448,0,11608457216,0,0,0,5179228160,True
28.327,0.0,2961129472,18513952768,9028665344,11592777728,8311488512,0,11608571904,0,0,0,5179228160,True
30.352,0.0,2998730752,18452070400,9028386816,11593170944,8333443072,0,11608637440,0,0,0,5179228160,True
32.378,0.0,3364208640,23373414400,9046278144,11596611584,3000205312,0,11608702976,0,0,0,0,True
