elapsed_seconds,swap_used_bytes,pages_free_bytes,pages_active_bytes,pages_inactive_bytes,pages_speculative_bytes,pages_wired_down_bytes,pages_occupied_by_compressor_bytes,pageins_bytes,pageouts_bytes,swapins_bytes,swapouts_bytes,process_rss_bytes,ac_connected
0,0.0,73908224,10217455616,36495048704,486244352,2275131392,1000767488,75457478656,47677440,0,0,0,True
0.001,0.0,77512704,10217881600,36495147008,486408192,2275246080,1000767488,75457789952,47677440,0,0,704512,True
2.023,0.0,64405504,10406428672,28732882944,304840704,10042818560,1000685568,75487657984,47726592,0,0,7329366016,True
4.046,0.0,468336640,10403102720,28733161472,268550144,9676619776,1000669184,75488034816,47726592,0,0,7224279040,True
6.071,0.0,472432640,10403708928,28733161472,268681216,9675603968,1000669184,75488100352,47726592,0,0,7224000512,True
8.097,0.0,473448448,10400972800,28733161472,268845056,9675538432,1000652800,75488313344,47726592,0,0,7224000512,True
10.121,0.0,473710592,10394927104,28733161472,268877824,9675276288,1000652800,75488378880,47726592,0,0,7223984128,True
12.146,0.0,472612864,10395271168,28733161472,268877824,9675292672,1000636416,75488444416,47726592,0,0,7223984128,True
14.17,0.0,467795968,10395107328,28733161472,268877824,9675292672,1000636416,75488509952,47726592,0,0,7223984128,True
16.196,0.0,352256000,10385522688,28733243392,269729792,9803595776,999309312,75489034240,47726592,0,0,7223984128,True
18.214,0.0,371261440,10499702784,28733243392,269762560,9675718656,999292928,75489296384,47726592,0,0,7223984128,True
20.239,0.0,398770176,10472423424,28733243392,269762560,9675718656,999292928,75489361920,47726592,0,0,7223984128,True
22.264,0.0,290471936,10461200384,28732325888,270434304,9800613888,997867520,75489951744,47726592,0,0,7223984128,True
24.29,0.0,344440832,10531422208,28732325888,270434304,9675882496,997867520,75490017280,47726592,0,0,7223984128,True
26.315,0.0,369917952,10506092544,28732325888,270434304,9675882496,997867520,75490082816,47726592,0,0,7223984128,True
28.342,0.0,403144704,10468573184,28732325888,270565376,9675816960,997752832,75490164736,47726592,0,0,7223984128,True
30.368,0.0,425525248,10445701120,28732325888,271040512,9675309056,997670912,75490607104,47726592,0,0,7223984128,True
32.393,0.0,336461824,10409295872,28732424192,271253504,9800040448,997556224,75490705408,47726592,0,0,7223984128,True
34.418,0.0,417185792,10456973312,28732424192,271269888,9674113024,997556224,75490869248,47726592,0,0,7223984128,True
36.443,0.0,439435264,10436182016,28732424192,271286272,9674113024,997539840,75490934784,47726592,0,0,7223984128,True
38.464,0.0,459096064,10416963584,28732424192,271269888,9673883648,997523456,75491000320,47726592,0,0,7223984128,True
40.481,0.0,1081966592,15279095808,30659330048,271433728,2258337792,997310464,75491262464,47726592,0,0,0,True
