elapsed_seconds,swap_used_bytes,pages_free_bytes,pages_active_bytes,pages_inactive_bytes,pages_speculative_bytes,pages_wired_down_bytes,pages_occupied_by_compressor_bytes,pageins_bytes,pageouts_bytes,swapins_bytes,swapouts_bytes,process_rss_bytes,ac_connected
0,0.0,1486946304,17507467264,44865208320,55721984,1880965120,1933377536,241171283968,101335040,0,0,0,True
0.001,0.0,1481392128,17507696640,44865208320,55721984,1881145344,1933377536,241171333120,101335040,0,0,10452992,True
2.024,0.0,286244864,11924996096,14009647104,55820288,39514554368,1933361152,241172004864,101335040,0,0,37048958976,True
4.047,0.0,291356672,11926454272,14009647104,55820288,39514521600,1933328384,241172070400,101335040,0,0,37051219968,True
6.066,0.0,273612800,11942264832,14009647104,55820288,39514505216,1933328384,241172135936,101335040,0,0,37051416576,True
8.089,0.0,68157440,12140724224,14009663488,55902208,39513096192,1933328384,241172250624,101335040,0,0,37258362880,True
10.105,0.0,73170944,12140560384,14009647104,55902208,39513096192,1933295616,241172316160,101335040,0,0,37258362880,True
12.13,0.0,73924608,12185305088,13978779648,48611328,39512670208,1933295616,241172709376,101859328,0,0,37258428416,True
14.162,0.0,70975488,12185337856,13978779648,49971200,39512752128,1933295616,241173315584,101859328,0,0,37258493952,True
16.189,0.0,136577024,12169822208,13922992128,51298304,39512768512,1933230080,241174740992,101990400,0,0,37258493952,True
18.213,0.0,134889472,12174409728,13922975744,51445760,39512834048,1932902400,241174872064,101990400,0,0,37258510336,True
20.244,0.0,131497984,12174475264,13923008512,51560448,39512899584,1932869632,241174937600,101990400,0,0,37258510336,True
22.267,0.0,101187584,12193480704,13652541440,51593216,39799717888,1932836864,241175035904,101990400,0,0,37258510336,True
24.295,0.0,170491904,12412649472,13652541440,51642368,39512817664,1932836864,241175101440,101990400,0,0,37258493952,True
26.321,0.0,184827904,12401131520,13652541440,51724288,39513063424,1932247040,241175183360,101990400,0,0,37258493952,True
28.351,0.0,221184000,12362924032,13652525056,52166656,39513030656,1930723328,241175691264,101990400,0,0,37258493952,True
30.376,0.0,131694592,12453625856,13643268096,53379072,39517454336,1930543104,241179426816,102334464,0,0,37258493952,True
32.407,0.0,146046976,12432965632,13643268096,54247424,39517470720,1930510336,241180033024,102334464,0,0,37258493952,True
34.437,0.0,194871296,12386091008,13643218944,55083008,39517470720,1930510336,241180114944,102334464,0,0,37258493952,True
36.46,0.0,203620352,12385501184,13643169792,55230464,39516995584,1930510336,241180246016,102334464,0,0,37258493952,True
38.481,0.0,1566703616,17932337152,44365381632,56131584,1885978624,1930362880,241181327360,102334464,0,0,0,True
