elapsed_seconds,swap_used_bytes,pages_free_bytes,pages_active_bytes,pages_inactive_bytes,pages_speculative_bytes,pages_wired_down_bytes,pages_occupied_by_compressor_bytes,pageins_bytes,pageouts_bytes,swapins_bytes,swapouts_bytes,process_rss_bytes,ac_connected
0,0.0,562413568,25930891264,36905877504,2335997952,1868201984,134496256,130364637184,77299712,0,0,0,True
0.002,0.0,560791552,25931005952,36905877504,2336227328,1868300288,134496256,130364686336,77299712,0,0,7241728,True
2.025,0.0,59555840,17179377664,15607922688,1677279232,33075462144,134365184,130366504960,77332480,0,0,30855856128,True
4.048,0.0,67747840,17087987712,15644655616,1430929408,33368178688,134365184,130367422464,77348864,0,0,30855856128,True
6.072,0.0,105660416,17066737664,15654338560,1412808704,33354285056,134365184,130367488000,77348864,0,0,30856937472,True
8.086,0.0,163217408,17128914944,15661301760,1556119552,33074823168,134365184,130367553536,77348864,0,0,30856937472,True
10.11,0.0,208879616,17071046656,15635365888,1599553536,33073577984,134365184,130367619072,77348864,0,0,30856937472,True
12.134,0.0,203079680,17029971968,15635267584,1643266048,33073512448,134365184,130367733760,77348864,0,0,30858018816,True
14.155,0.0,179879936,17012736000,15634579456,1680408576,33073414144,134365184,130367799296,77348864,0,0,30858018816,True
16.174,0.0,188252160,16960454656,15627960320,1733459968,33074167808,134365184,130368602112,77348864,0,0,30858526720,True
18.193,0.0,143065088,16961011712,15627960320,1780842496,33073430528,134365184,130368667648,77348864,0,0,30858526720,True
20.216,0.0,64192512,17218437120,15780970496,1448755200,33074036736,134365184,130368733184,77348864,0,0,31269732352,True
22.24,0.0,67649536,17218715648,15780921344,1448968192,33074036736,134365184,130368847872,77348864,0,0,31269732352,True
24.26,0.0,59424768,17219125248,15780544512,1457324032,33074085888,134365184,130368913408,77348864,0,0,31269732352,True
26.284,0.0,63553536,17220403200,15780462592,1455308800,33074151424,134332416,130368978944,77381632,0,0,31269732352,True
28.307,0.0,63586304,17236787200,15810953216,1404354560,33074003968,134332416,130369077248,77381632,0,0,31269732352,True
30.333,0.0,67993600,17217863680,15798829056,1433862144,33073922048,134332416,130369142784,77381632,0,0,31269732352,True
32.358,0.0,64028672,17217765376,15798632448,1441546240,33073922048,134332416,130369257472,77381632,0,0,31269732352,True
34.387,0.0,63750144,17218699264,15798599680,1431355392,33073954816,134332416,130369323008,77381632,0,0,31269732352,True
36.412,0.0,63455232,17218584576,15798550528,1435533312,33074003968,134332416,130369388544,77381632,0,0,31269732352,True
