elapsed_seconds,swap_used_bytes,pages_free_bytes,pages_active_bytes,pages_inactive_bytes,pages_speculative_bytes,pages_wired_down_bytes,pages_occupied_by_compressor_bytes,pageins_bytes,pageouts_bytes,swapins_bytes,swapouts_bytes,process_rss_bytes,ac_connected
0,0.0,1007878144,35531161600,23222468608,6116753408,1853390848,0,50370789376,49152,0,0,0,True
0.001,0.0,1009893376,35523936256,23222435840,6124797952,1853505536,0,50370953216,49152,0,0,7258112,True
2.025,0.0,63881216,23829594112,18140659712,5676990464,20026376192,0,50372050944,49152,0,0,17609326592,True
4.047,0.0,60538880,23677534208,18560352256,5109858304,20322238464,0,50372575232,65536,0,0,17862328320,True
6.066,0.0,61521920,23684677632,18569789440,5104861184,20304658432,0,50372640768,65536,0,0,17862033408,True
8.093,0.0,144293888,23734714368,18697043968,5129568256,20025835520,0,50372755456,65536,0,0,17862033408,True
10.119,0.0,158777344,23679254528,18690310144,5173428224,20025851904,0,50372837376,65536,0,0,17862049792,True
12.145,0.0,155942912,23637508096,18689949696,5221711872,20025819136,0,50372902912,65536,0,0,17862049792,True
14.172,0.0,122322944,23624138752,18689245184,5270536192,20025819136,0,50372968448,65536,0,0,17862049792,True
16.196,0.0,124289024,23571611648,18682576896,5320835072,20025819136,0,50373066752,65536,0,0,17862049792,True
18.222,0.0,1678442496,35163979776,23572119552,5459738624,1855291392,0,50373427200,65536,0,0,0,True
