elapsed_seconds,swap_used_bytes,pages_free_bytes,pages_active_bytes,pages_inactive_bytes,pages_speculative_bytes,pages_wired_down_bytes,pages_occupied_by_compressor_bytes,pageins_bytes,pageouts_bytes,swapins_bytes,swapouts_bytes,process_rss_bytes,ac_connected
0,0.0,15108096000,24705302528,14665220096,10116382720,3138289664,0,15843508224,0,0,0,0,True
0.001,0.0,15107768320,24705253376,14664974336,10115842048,3138486272,0,15843557376,0,0,0,8814592,True
2.019,0.0,14038220800,19827736576,14664925184,10153181184,9045737472,0,15844327424,0,0,0,5514706944,True
4.048,0.0,13670760448,20136820736,14664925184,10197712896,9056059392,0,15844573184,0,0,0,5817614336,True
6.076,0.0,13644201984,20154187776,14665138176,10238214144,9038462976,0,15844769792,0,0,0,5817286656,True
8.1,0.0,13607387136,20137033728,14665138176,10279682048,9047818240,0,15844884480,0,0,0,5817352192,True
10.123,0.0,13552877568,20129890304,14665105408,10318905344,9060761600,0,15844982784,0,0,0,5817352192,True
12.147,0.0,13536296960,20148076544,14665105408,10346119168,9041330176,0,15845048320,0,0,0,5817352192,True
14.175,0.0,13486424064,20149698560,14665121792,10387226624,9037529088,0,15845408768,0,0,0,5817352192,True
16.204,0.0,13434503168,20152057856,14672297984,10434297856,9040035840,0,15856762880,0,0,0,5817352192,True
18.23,0.0,13404192768,20137246720,14670004224,10475225088,9049931776,0,15856877568,0,0,0,5817352192,True
20.253,0.0,13350420480,20149092352,14669905920,10516742144,9037398016,0,15856943104,0,0,0,5817352192,True
22.273,0.0,13322829824,20150255616,14669774848,10551738368,9040379904,0,15857008640,0,0,0,5817352192,True
24.295,0.0,14571438080,24758730752,14669840384,10590093312,3134210048,0,15857106944,0,0,0,0,True
