elapsed_seconds,swap_used_bytes,pages_free_bytes,pages_active_bytes,pages_inactive_bytes,pages_speculative_bytes,pages_wired_down_bytes,pages_occupied_by_compressor_bytes,pageins_bytes,pageouts_bytes,swapins_bytes,swapouts_bytes,process_rss_bytes,ac_connected
0,0.0,15570157568,19655688192,19686785024,9665609728,3155787776,0,15813574656,0,0,0,0,True
0.002,0.0,15568830464,19655311360,19686817792,9666002944,3155869696,0,15813623808,0,0,0,163840,True
2.025,0.0,14754168832,19791446016,14665449472,9708699648,8813690880,0,15842394112,0,0,0,5247746048,True
4.058,0.0,14739095552,19800489984,14665170944,9739452416,8779153408,0,15842459648,0,0,0,5247762432,True
6.09,0.0,14921646080,19795361792,14665170944,9782231040,8577957888,0,15842590720,0,0,0,5195677696,True
8.118,0.0,14865399808,19801980928,14665187328,9821601792,8571109376,0,15842656256,0,0,0,5195726848,True
10.142,0.0,14824194048,19795230720,14665187328,9865445376,8578203648,0,15842721792,0,0,0,5195710464,True
12.17,0.0,14776254464,19804389376,14665105408,9907224576,8569159680,0,15842836480,0,0,0,5195710464,True
14.198,0.0,14757101568,19795853312,14665105408,9945759744,8577581056,0,15842902016,0,0,0,5195710464,True
16.228,0.0,14703001600,19804028928,14665105408,9992437760,8569225216,0,15843033088,0,0,0,5195710464,True
18.256,0.0,14652129280,19794362368,14665121792,10034561024,8577941504,0,15843098624,0,0,0,5195710464,True
20.281,0.0,14611709952,19803881472,14665121792,10079371264,8568750080,0,15843164160,0,0,0,5195710464,True
22.309,0.0,15107883008,24704614400,14665121792,10115678208,3138289664,0,15843459072,0,0,0,0,True
