model_id,request,status,prompt_tokens,completion_tokens_api,reasoning_characters,first_visible_seconds,last_visible_seconds,wall_seconds,words_whitespace,words_excluding_pdf_markers,prose_words_normalized,pdf_marker_count,parenthesized_numeric_marker_count,server_decode_tokens_per_second,timing_note
qwen38-27b,development-extraction,ok,2452,134,0,11.700014416999693,18.430620916999942,18.48855625000033,83,79,77,2,0,19.604915261807427,"Application request with prefix-cache reuse; downloads continued. API completion tokens can include control tokens. Not matched synthetic throughput or factual accuracy. Normalized prose removes PDF markers, numeric parenthetical references, Markdown styling and punctuation-only tokens. Parenthesized numbers can be ambiguous; source support requires separate review."
qwen38-27b,development-summary,ok,2388,474,0,11.001083208999262,35.90101004200005,35.95854808399963,302,272,257,15,0,18.952480002128446,"Application request with prefix-cache reuse; downloads continued. API completion tokens can include control tokens. Not matched synthetic throughput or factual accuracy. Normalized prose removes PDF markers, numeric parenthetical references, Markdown styling and punctuation-only tokens. Parenthesized numbers can be ambiguous; source support requires separate review."
qwen38-27b,H1-extraction,ok,3595,288,0,17.210741542000505,34.253116333000435,34.315168832999916,185,177,173,4,0,16.779534860769907,"Application request with prefix-cache reuse; downloads continued. API completion tokens can include control tokens. Not matched synthetic throughput or factual accuracy. Normalized prose removes PDF markers, numeric parenthetical references, Markdown styling and punctuation-only tokens. Parenthesized numbers can be ambiguous; source support requires separate review."
qwen38-27b,H1-summary,ok,3489,419,0,17.65608337499998,44.40841154099962,44.4758851659999,266,240,227,13,0,15.58559498773231,"Application request with prefix-cache reuse; downloads continued. API completion tokens can include control tokens. Not matched synthetic throughput or factual accuracy. Normalized prose removes PDF markers, numeric parenthetical references, Markdown styling and punctuation-only tokens. Parenthesized numbers can be ambiguous; source support requires separate review."
qwen38-27b,H2-extraction,ok,3733,259,0,19.89449287499974,37.033687582999846,37.10127058299986,156,144,144,4,0,14.994276893732131,"Application request with prefix-cache reuse; downloads continued. API completion tokens can include control tokens. Not matched synthetic throughput or factual accuracy. Normalized prose removes PDF markers, numeric parenthetical references, Markdown styling and punctuation-only tokens. Parenthesized numbers can be ambiguous; source support requires separate review."
qwen38-27b,H2-summary,ok,3630,472,0,18.925547208000353,51.022275333000835,51.08830733300056,319,295,283,12,0,14.644409030470166,"Application request with prefix-cache reuse; downloads continued. API completion tokens can include control tokens. Not matched synthetic throughput or factual accuracy. Normalized prose removes PDF markers, numeric parenthetical references, Markdown styling and punctuation-only tokens. Parenthesized numbers can be ambiguous; source support requires separate review."
qwen38-27b,H3-extraction,ok,3379,272,0,17.681849624999813,35.99410791700029,36.063217791999705,174,162,162,4,0,14.743333524289426,"Application request with prefix-cache reuse; downloads continued. API completion tokens can include control tokens. Not matched synthetic throughput or factual accuracy. Normalized prose removes PDF markers, numeric parenthetical references, Markdown styling and punctuation-only tokens. Parenthesized numbers can be ambiguous; source support requires separate review."
qwen38-27b,H3-summary,ok,3275,472,0,17.454675709000185,49.31251287499981,49.381258000000344,303,279,267,12,0,14.753191787264614,"Application request with prefix-cache reuse; downloads continued. API completion tokens can include control tokens. Not matched synthetic throughput or factual accuracy. Normalized prose removes PDF markers, numeric parenthetical references, Markdown styling and punctuation-only tokens. Parenthesized numbers can be ambiguous; source support requires separate review."
qwen38-27b,H4-extraction,ok,4181,242,0,22.15848358399944,38.23605045899967,38.30373787499957,161,153,149,4,0,14.927681576819056,"Application request with prefix-cache reuse; downloads continued. API completion tokens can include control tokens. Not matched synthetic throughput or factual accuracy. Normalized prose removes PDF markers, numeric parenthetical references, Markdown styling and punctuation-only tokens. Parenthesized numbers can be ambiguous; source support requires separate review."
qwen38-27b,H4-summary,ok,4086,491,0,21.825473666999642,54.85392033399967,54.92451762499968,297,275,264,11,0,14.804624577985111,"Application request with prefix-cache reuse; downloads continued. API completion tokens can include control tokens. Not matched synthetic throughput or factual accuracy. Normalized prose removes PDF markers, numeric parenthetical references, Markdown styling and punctuation-only tokens. Parenthesized numbers can be ambiguous; source support requires separate review."
qwen38-27b,full-source-control,ok,13916,763,0,76.15569337499983,129.7818350839998,129.85664937500042,529,529,529,0,0,14.19039917816359,"Application request with prefix-cache reuse; downloads continued. API completion tokens can include control tokens. Not matched synthetic throughput or factual accuracy. Normalized prose removes PDF markers, numeric parenthetical references, Markdown styling and punctuation-only tokens. Parenthesized numbers can be ambiguous; source support requires separate review."
qwen38-27b,merged-summary-synthesis,ok,2058,1831,0,10.25614187500014,133.7437982499996,133.81111408299967,1176,1080,1032,48,0,14.8116846061393,"Application request with prefix-cache reuse; downloads continued. API completion tokens can include control tokens. Not matched synthetic throughput or factual accuracy. Normalized prose removes PDF markers, numeric parenthetical references, Markdown styling and punctuation-only tokens. Parenthesized numbers can be ambiguous; source support requires separate review."
