elapsed_seconds,swap_used_bytes,pages_free_bytes,pages_active_bytes,pages_inactive_bytes,pages_speculative_bytes,pages_wired_down_bytes,pages_occupied_by_compressor_bytes,pageins_bytes,pageouts_bytes,swapins_bytes,swapouts_bytes,process_rss_bytes,ac_connected
0,0.0,1087537152,32043712512,32011239424,714424320,1857601536,15007744,89387859968,18972672,0,0,0,True
0.001,0.0,1085816832,32043925504,32011239424,714670080,1857699840,15007744,89387909120,18972672,0,0,7405568,True
2.016,0.0,59375616,21926543360,26176487424,506560512,19040124928,15007744,89389219840,19005440,0,0,16625664000,True
4.033,0.0,104824832,21850374144,26201456640,524468224,19038486528,15007744,89401360384,19005440,0,0,16627122176,True
6.052,0.0,74006528,21832417280,26202832896,573603840,19037372416,15007744,89402327040,19005440,0,0,16626827264,True
8.066,0.0,96190464,21790949376,26202832896,594444288,19037667328,15007744,89402490880,19005440,0,0,16627941376,True
10.089,0.0,72269824,21801517056,26202767360,606109696,19039207424,15007744,89402753024,19005440,0,0,16628482048,True
12.11,0.0,91619328,22111715328,26202718208,264634368,19039125504,15007744,89404538880,19972096,0,0,16920166400,True
14.132,0.0,68042752,22119399424,26202718208,286883840,19038863360,15007744,89404620800,19972096,0,0,16920166400,True
16.157,0.0,58228736,22094217216,26202734592,321781760,19037552640,15007744,89404686336,19972096,0,0,16920166400,True
18.174,0.0,63832064,22094135296,26202849280,317292544,19037569024,15007744,89404768256,20217856,0,0,16920166400,True
20.193,0.0,60030976,22093905920,26202669056,321044480,19037732864,15007744,89406078976,20217856,0,0,16920166400,True
22.21,0.0,57917440,22093692928,26202406912,331415552,19037798400,15007744,89406259200,20250624,0,0,16920166400,True
24.234,0.0,59916288,22100082688,26202390528,317079552,19038044160,15007744,89406423040,20250624,0,0,16920231936,True
26.253,0.0,68419584,22105866240,26202423296,312098816,19038388224,15007744,89406930944,20250624,0,0,16920231936,True
28.282,0.0,63782912,22106243072,26202390528,301907968,19038420992,15007744,89407176704,20250624,0,0,16920231936,True
30.307,0.0,64241664,22105735168,26202439680,305283072,19038420992,15007744,89407242240,20250624,0,0,16920231936,True
32.329,0.0,68009984,22106423296,26202718208,301252608,19038437376,15007744,89407897600,20250624,0,0,16920231936,True
34.36,0.0,64192512,22105866240,26202685440,301744128,19038453760,15007744,89407963136,20430848,0,0,16920248320,True
36.386,0.0,67911680,22106210304,26202718208,293257216,19038076928,15007744,89408028672,20529152,0,0,16920248320,True
38.407,0.0,63963136,22105276416,26202734592,303480832,19038060544,15007744,89408094208,20529152,0,0,16920248320,True
40.432,0.0,63979520,22105423872,26202750976,305938432,19038060544,15007744,89408454656,20545536,0,0,16920248320,True
42.459,0.0,68059136,22129623040,26202767360,276824064,19037896704,15007744,89408782336,20561920,0,0,16920248320,True
44.476,0.0,93896704,22076194816,26202783744,302481408,19036323840,15007744,89408962560,20561920,0,0,16920248320,True
46.495,0.0,68124672,22076014592,26202783744,333365248,19036323840,14958592,89409028096,20561920,0,0,16920248320,True
48.511,0.0,65847296,22063218688,26202800128,345735168,19035783168,14958592,89409093632,20561920,0,0,16920248320,True
50.537,0.0,71974912,22040346624,26202800128,359989248,19035095040,14958592,89409159168,20561920,0,0,16920248320,True
52.562,0.0,63913984,22053208064,26202832896,361889792,19034652672,14958592,89409290240,20578304,0,0,16920248320,True
54.593,0.0,68059136,22053109760,26202898432,358563840,19034636288,14958592,89409388544,20578304,0,0,16920248320,True
56.625,0.0,65110016,22016245760,26203095040,118325248,19312820224,14958592,89409798144,20578304,0,0,16920248320,True
58.655,0.0,97402880,22214967296,26231193600,135233536,19034669056,14958592,89439518720,20578304,0,0,16920248320,True
60.678,0.0,110755840,22147989504,26231193600,182943744,19034685440,14958592,89439584256,20578304,0,0,16920248320,True
62.697,0.0,102187008,22113091584,26231193600,227491840,19034701824,14958592,89439731712,20578304,0,0,16920248320,True
64.715,0.0,81690624,22088007680,26231193600,273678336,19034718208,14958592,89439797248,20578304,0,0,16920248320,True
66.737,0.0,81641472,22055976960,26231193600,312655872,19034079232,14958592,89439862784,20578304,0,0,16920248320,True
68.76,0.0,90734592,22009610240,26231193600,347815936,19034013696,14958592,89439928320,20578304,0,0,16920248320,True
70.786,0.0,65667072,22015361024,26231078912,365740032,19034324992,14958592,89440108544,20578304,0,0,16920248320,True
72.81,0.0,1611251712,31759712256,32132923392,358973440,1853898752,14958592,89440583680,20807680,0,0,0,True
