elapsed_seconds,stage,swap_used_bytes,pages_free_bytes,pages_active_bytes,pages_inactive_bytes,pages_speculative_bytes,pages_wired_down_bytes,pages_occupied_by_compressor_bytes,pageins_bytes,pageouts_bytes,swapins_bytes,swapouts_bytes,process_rss_bytes,ac_connected
0.001,loading,524288.0,70582272,2824847360,41390899200,127041536,3083337728,2924822528,238047019008,204685312,0,524288,868352,True
2.031,loading,1572864.0,65126400,3744268288,17331912704,174211072,26189512704,3002630144,238091190272,210665472,0,1572864,23026499584,True
2.077,development-extraction,1572864.0,62980096,3747872768,17331929088,176259072,26189529088,3002630144,238091583488,210665472,0,1572864,23029317632,True
4.106,development-extraction,1572864.0,70467584,4069212160,16957243392,194707456,26221871104,3002548224,238093205504,210763776,0,1572864,23241211904,True
6.135,development-extraction,1572864.0,66912256,4114415616,16957554688,195330048,26188988416,3001483264,238095417344,211025920,0,1572864,23244521472,True
8.16,development-extraction,1572864.0,107118592,4113678336,16919904256,176570368,26204995584,3000631296,238097416192,211107840,0,1572864,23244636160,True
10.202,development-summary,1572864.0,121880576,4184244224,16919560192,195837952,26100924416,3000238080,238097989632,211107840,0,1572864,23314366464,True
12.236,development-summary,1572864.0,65208320,4509089792,16615702528,97058816,26238107648,3000205312,238099595264,212598784,0,1572864,23628840960,True
14.262,development-summary,1572864.0,67485696,4557438976,16571498496,142589952,26182942720,3000205312,238099808256,212713472,0,1572864,23628873728,True
16.288,development-summary,1572864.0,63160320,4540678144,16540434432,164446208,26216185856,3000090624,238099988480,213385216,0,1572864,23628922880,True
18.32,development-summary,1572864.0,62357504,4570251264,16535420928,179273728,26183352320,2999156736,238100398080,213450752,0,1572864,23628955648,True
20.364,H1-extraction,1572864.0,66191360,4619665408,16526819328,177422336,26138918912,2999042048,238101315584,213827584,0,1572864,23705370624,True
22.4,H1-extraction,1572864.0,62439424,4937875456,16056647680,286244864,26188234752,2996895744,238102511616,213958656,0,1572864,23946936320,True
24.422,H1-extraction,1572864.0,78544896,4993515520,15936045056,299761664,26217807872,2996404224,238103068672,213958656,0,1572864,24017747968,True
26.458,H1-extraction,1572864.0,66551808,5019385856,15936045056,317816832,26184564736,2996240384,238103592960,213958656,0,1572864,24017747968,True
28.48,H1-extraction,1572864.0,60653568,4991303680,15937568768,322191360,26217644032,2996142080,238103740416,213991424,0,1572864,24017747968,True
30.522,H1-summary,1572864.0,64012288,5096275968,15938158592,330170368,26104168448,2995879936,238103871488,214007808,0,1572864,24063311872,True
32.556,H1-summary,1572864.0,59654144,5329993728,15659646976,259620864,26222903296,2995585024,238104395776,214548480,0,1572864,24358256640,True
34.585,H1-summary,1572864.0,66322432,5432573952,15639986176,203259904,26184728576,2995421184,238104674304,214794240,0,1572864,24427118592,True
36.618,H1-summary,1572864.0,62570496,5407080448,15612067840,230506496,26220068864,2995388416,238104821760,215531520,0,1572864,24427118592,True
38.65,H1-summary,1572864.0,64569344,5429886976,15611953152,241942528,26185039872,2995388416,238105034752,215531520,0,1572864,24427151360,True
40.68,H1-summary,1572864.0,63406080,5401395200,15611953152,236797952,26220183552,2995322880,238105395200,215531520,0,1572864,24427167744,True
42.732,H2-extraction,1572864.0,80789504,5502943232,15611723776,230506496,26105643008,2994421760,238122385408,215695360,0,1572864,24474730496,True
44.767,H2-extraction,1572864.0,132251648,5457870848,15516270592,196788224,26222182400,2994274304,238123761664,217645056,0,1572864,24701091840,True
46.787,H2-extraction,1572864.0,66404352,5564579840,15498215424,203423744,26182238208,2994257920,238124187648,218021888,0,1572864,24835833856,True
48.82,H2-extraction,1572864.0,65568768,5526831104,15498149888,221511680,26209091584,2993963008,238124335104,218021888,0,1572864,24835833856,True
50.843,H2-extraction,1572864.0,62406656,5545230336,15498215424,230146048,26181517312,2993946624,238124548096,218103808,0,1572864,24835833856,True
52.899,H2-summary,1572864.0,62881792,5601509376,15498182656,224444416,26129235968,2993946624,238124793856,218218496,0,1572864,24876204032,True
54.934,H2-summary,1572864.0,129679360,5681709056,15297888256,229605376,26184368128,2993946624,238125383680,218234880,0,1572864,25179111424,True
56.959,H2-summary,1572864.0,58671104,5734776832,15297839104,222560256,26202537984,2993799168,238125449216,218267648,0,1572864,25247973376,True
58.99,H2-summary,1572864.0,63455232,5744345088,15297888256,231636992,26179403776,2993750016,238126186496,218644480,0,1572864,25247973376,True
61.015,H2-summary,1572864.0,64094208,5730451456,15298101248,217858048,26219429888,2987245568,238128381952,218841088,0,1572864,25247973376,True
63.053,H2-summary,1572864.0,66322432,5754191872,15298134016,228851712,26178830336,2987098112,238128463872,218972160,0,1572864,25247973376,True
65.093,H3-extraction,1572864.0,81952768,5788483584,15298183168,215941120,26139213824,2987048960,238128742400,219578368,0,1572864,25305907200,True
67.128,H3-extraction,1572864.0,113737728,6034522112,14913110016,282640384,26181369856,2987048960,238128988160,219594752,0,1572864,25590857728,True
69.154,H3-extraction,1572864.0,64290816,6134595584,14877048832,232243200,26221789184,2986934272,238129463296,219840512,0,1572864,25659719680,True
71.179,H3-extraction,1572864.0,60407808,6174294016,14882422784,237420544,26179059712,2980986880,238129840128,220282880,0,1572864,25659719680,True
73.221,H3-summary,1572864.0,168247296,6388514816,14770896896,217612288,26131152896,2859925504,238130446336,220659712,0,1572864,25723912192,True
75.247,H3-summary,1572864.0,105775104,6685720576,14472708096,236077056,26181681152,2859925504,238130610176,220659712,0,1572864,25993461760,True
77.268,H3-summary,1572864.0,65142784,6739017728,14472413184,191627264,26207092736,2859909120,238130708480,220725248,0,1572864,26062323712,True
79.301,H3-summary,1572864.0,62930944,6761676800,14472462336,201195520,26179108864,2859892736,238130937856,220774400,0,1572864,26062323712,True
81.335,H3-summary,1572864.0,66093056,6685425664,14525874176,192937984,26207191040,2859663360,238131363840,221413376,0,1572864,26062323712,True
83.372,H3-summary,1572864.0,60424192,6689292288,14540947456,205701120,26179108864,2859302912,238131462144,221675520,0,1572864,26062323712,True
85.416,H4-extraction,1572864.0,69025792,6735462400,14541570048,202063872,26127564800,2856288256,238131855360,221708288,0,1572864,26118225920,True
87.447,H4-extraction,1572864.0,130596864,6975832064,14186053632,212287488,26181894144,2852798464,238133444608,221757440,0,1572864,26332168192,True
89.473,H4-extraction,1572864.0,61325312,7093911552,14130397184,190070784,26216628224,2852126720,238135672832,221888512,0,1572864,26468319232,True
91.496,H4-extraction,1572864.0,62357504,7120502784,14130462720,196853760,26178682880,2852093952,238135787520,222085120,0,1572864,26468319232,True
93.538,H4-extraction,1572864.0,66732032,7026589696,14193393664,187793408,26209255424,2851733504,238136360960,222511104,0,1572864,26468319232,True
95.591,H4-summary,1572864.0,59686912,7107198976,14188527616,233979904,26099105792,2850865152,238137081856,222838784,0,1572864,26534313984,True
97.621,H4-summary,1572864.0,95535104,7306543104,13801848832,274006016,26212024320,2850603008,238137425920,222838784,0,1572864,26753974272,True
99.638,H4-summary,1572864.0,66240512,7460077568,13758119936,218939392,26184204288,2849800192,238137524224,223133696,0,1572864,26888716288,True
101.669,H4-summary,1572864.0,65748992,7447560192,13758595072,193593344,26220281856,2849079296,238139703296,223477760,0,1572864,26888716288,True
103.694,H4-summary,1572864.0,62816256,7501250560,13758578688,192135168,26180009984,2849030144,238140358656,223608832,0,1572864,26888716288,True
105.721,H4-summary,1572864.0,66174976,7453655040,13760462848,186204160,26226737152,2848899072,238140489728,223739904,0,1572864,26888716288,True
107.758,merged-summary-synthesis,1572864.0,64880640,7469318144,13761773568,185122816,26210598912,2848849920,238141325312,224296960,0,1572864,26978926592,True
