elapsed_seconds,swap_used_bytes,pages_free_bytes,pages_active_bytes,pages_inactive_bytes,pages_speculative_bytes,pages_wired_down_bytes,pages_occupied_by_compressor_bytes,pageins_bytes,pageouts_bytes,swapins_bytes,swapouts_bytes,process_rss_bytes,ac_connected
0.0011031660000000443,0.0,383598592,29500784640,28698148864,549126144,8589131776,13303808,99909844992,53215232,0,0,7421952,True
1.0195885829999938,0.0,3787603968,26171359232,28771024896,574439424,8415969280,13303808,99910942720,53215232,0,0,6364594176,True
2.069381665999998,0.0,3676323840,26260635648,28770271232,599162880,8418738176,13303808,99912056832,53215232,0,0,6385893376,True
3.0851717499999936,0.0,3652730880,26261225472,28770254848,624345088,8418738176,13303808,99912122368,53215232,0,0,6386991104,True
4.105685790999999,0.0,3617423360,26262355968,28770254848,648773632,8418738176,13303808,99912187904,53215232,0,0,6389186560,True
5.129579374999999,0.0,3602137088,26262257664,28770238464,672841728,8418738176,13303808,99912253440,53215232,0,0,6389628928,True
6.1501049159999965,0.0,3568812032,26274070528,28770172928,697663488,8419590144,13303808,99912843264,53215232,0,0,6391414784,True
7.177340375,0.0,3531702272,26272497664,28770140160,719863808,8419557376,13303808,99912908800,53215232,0,0,6391463936,True
8.203536915999997,0.0,3499524096,26274119680,28770140160,742981632,8419557376,13303808,99912974336,53215232,0,0,6391529472,True
9.223771540999998,0.0,3485106176,26272776192,28770140160,767410176,8419557376,13303808,99913039872,53215232,0,0,6391562240,True
10.245062999999995,0.0,3467853824,26266189824,28770140160,790970368,8419426304,13303808,99913105408,53215232,0,0,6391578624,True
11.263729833,0.0,3445358592,26266255360,28770140160,814333952,8419426304,13303808,99913170944,53215232,0,0,6391595008,True
12.286075499999995,0.0,3438444544,26265731072,28770140160,838909952,8418787328,13303808,99913285632,53215232,0,0,6391644160,True
