model_id,request,status,visible_tokens_retokenized,first_content_delta_seconds,first_readable_delta_seconds,last_content_delta_seconds,visible_phase_seconds,wall_seconds,visible_phase_tokens_per_second,visible_tokens_per_total_wall_second
qwen35-122b-iq2xxs,development-extraction,ok,151,5.112137417000014,5.112137417000014,9.868211708000018,4.7560742910000045,9.901556958000015,31.748873285209132,15.25012688817578
qwen35-122b-iq2xxs,development-summary,ok,341,4.7410846669999955,4.7410846669999955,15.574034709000017,10.832950042000022,15.606099749999998,31.478036793110075,21.85043063049754
qwen35-122b-iq2xxs,H1-extraction,ok,242,6.892242082999985,6.892242082999985,14.559505416999997,7.667263334000012,14.593247124999976,31.562760982378908,16.583012534984423
qwen35-122b-iq2xxs,H1-summary,ok,491,6.38039658400001,6.38039658400001,21.978297167000022,15.597900583000012,22.010635917000002,31.47859530116096,22.307397289724566
qwen35-122b-iq2xxs,H2-extraction,ok,264,7.382185249999992,7.382185249999992,15.718001375,8.335816125000008,15.751268291999992,31.670564230445972,16.7605550934641
qwen35-122b-iq2xxs,H2-summary,ok,378,6.929639083000012,6.929639083000012,18.940871500000014,12.011232417000002,18.973321999999996,31.470542478638638,19.922710424668917
qwen35-122b-iq2xxs,H3-extraction,ok,187,6.369637124999997,6.369637124999997,12.282666791999986,5.913029666999989,12.315530874999979,31.62507386756873,15.184079508874628
qwen35-122b-iq2xxs,H3-summary,ok,281,6.054921999999976,6.054921999999976,15.039670082999976,8.984748083,15.072322166999982,31.275223011725704,18.64344438013898
qwen35-122b-iq2xxs,H4-extraction,ok,263,8.088628540999991,8.088628540999991,16.589820625000016,8.501192084000024,16.623357499999997,30.936837728321496,15.821111950458867
qwen35-122b-iq2xxs,H4-summary,ok,467,7.813772374999985,7.813772374999985,23.104160707999995,15.29038833300001,23.13818437499998,30.54206275403167,20.18308750727121
qwen35-122b-iq2xxs,merged-summary-synthesis,ok,1461,3.544720791999964,3.544720791999964,52.87275554199999,49.32803475000003,52.90744799999999,29.61804595306727,27.614259527316463
qwen35-122b-iq2xxs,full-source-control,ok,790,32.758059,32.758059,62.05900029100002,29.300941291000015,62.09750329100001,26.961591170542153,12.721928549975974
