model_id,request,status,visible_tokens_retokenized,first_content_delta_seconds,first_readable_delta_seconds,last_content_delta_seconds,visible_phase_seconds,wall_seconds,visible_phase_tokens_per_second,visible_tokens_per_total_wall_second
evo-gemma31,development-extraction,ok,163,9.462767083000017,9.462767083000017,22.07629804100003,12.613530958000013,22.159559333000004,12.92263051026317,7.3557419419103915
evo-gemma31,development-summary,ok,300,8.565229541999997,8.565229541999997,31.60935841700001,23.044128875000013,31.686951667000017,13.018500357610062,9.467619452723541
evo-gemma31,H1-extraction,ok,216,12.970494333000033,12.970494333000033,29.661496958000043,16.69100262500001,29.740939875000038,12.941103950009106,7.262716003859973
evo-gemma31,H1-summary,ok,343,12.792041708,12.792041708,39.69791412500001,26.905872417000012,39.778048625,12.748146378010823,8.622846314900144
evo-gemma31,H2-extraction,ok,183,14.052921374999983,14.052921374999983,28.453923625000016,14.401002250000033,28.53729445800002,12.707448886066217,6.412661167628615
evo-gemma31,H2-summary,ok,301,13.530606457999966,13.530606457999966,37.42098066699998,23.890374209000015,37.49935616699997,12.599216628704244,8.026804477909536
evo-gemma31,H3-extraction,ok,197,12.9635156249999,12.9635156249999,28.613656375000005,15.650140750000105,28.69482845899995,12.587746215636987,6.865348586470194
evo-gemma31,H3-summary,ok,300,12.416955583000004,12.416955583000004,36.365369833000045,23.94841425000004,36.44585070800008,12.526925451859489,8.231389696554627
evo-gemma31,H4-extraction,ok,230,16.14706012499994,16.14706012499994,34.64765975,18.500599625000063,34.72653566600002,12.432029483476766,6.6231772213658475
evo-gemma31,H4-summary,ok,408,15.523508917000072,15.523508917000072,48.259112334000065,32.73560341699999,48.34021683399999,12.463494098542283,8.44017728346295
evo-gemma31,merged-summary-synthesis,ok,1277,6.033892000000037,6.033892000000037,106.49431879200006,100.46042679200002,106.57389475000002,12.7114729727755,11.982296443191588
evo-gemma31,full-source-control,ok,632,62.812091459000044,62.812091459000044,117.23466687500002,54.42257541599997,117.3223354590001,11.612827859928787,5.3868685576998345
