elapsed_seconds,stage,swap_used_bytes,pages_free_bytes,pages_active_bytes,pages_inactive_bytes,pages_speculative_bytes,pages_wired_down_bytes,pages_occupied_by_compressor_bytes,pageins_bytes,pageouts_bytes,swapins_bytes,swapouts_bytes,process_rss_bytes,ac_connected
0.001,loading,2573991936.0,76152832,2618785792,44940738560,6619136,2098085888,232947712,645028085760,538902528,629932032,5749276672,4980736,True
2.029,loading,2573991936.0,61177856,2752970752,21623701504,8126464,25325584384,232914944,645031968768,538918912,629932032,5749276672,22794600448,True
2.08,development-extraction,2573991936.0,62210048,2755477504,21623881728,8192000,25325617152,232914944,645032329216,538918912,629932032,5749276672,22795812864,True
4.11,development-extraction,2573991936.0,70287360,2868953088,21507768320,9584640,25325830144,233078784,645033705472,538918912,630194176,5749276672,22892265472,True
6.133,development-extraction,2573991936.0,68943872,2868822016,21507768320,9601024,25326665728,233029632,645033771008,538918912,630194176,5749276672,22894788608,True
8.157,development-extraction,2573991936.0,63029248,3714236416,20673970176,5931008,25326682112,232980480,645033836544,539049984,630194176,5749276672,23733682176,True
10.181,development-extraction,2573991936.0,61702144,4565319680,19833389056,2031616,25327091712,229703680,645034541056,539115520,630456320,5749276672,24574132224,True
12.211,development-extraction,2573991936.0,72220672,4546035712,19833389056,2801664,25327435776,229687296,645035114496,539115520,630456320,5749276672,24577802240,True
14.234,development-extraction,2565603328.0,66289664,4559060992,19823656960,10895360,25327468544,229638144,645035982848,539115520,636010496,5749276672,24577835008,True
16.254,development-extraction,2565603328.0,65830912,4559159296,19823656960,10977280,25327468544,229588992,645036048384,539115520,636010496,5749276672,24577851392,True
18.275,development-extraction,2565603328.0,76595200,4552654848,19815481344,10747904,25327468544,229588992,645036163072,539328512,636010496,5749276672,24577851392,True
20.298,development-extraction,2565603328.0,77987840,4552851456,19815530496,10797056,25327501312,229621760,645036228608,539328512,636076032,5749276672,24577867776,True
22.319,development-extraction,2565603328.0,76283904,4552802304,19815530496,10846208,25327517696,229605376,645036294144,539328512,636076032,5749276672,24577884160,True
24.357,development-summary,2565603328.0,70287360,4554063872,19815366656,11583488,25327517696,229588992,645036556288,539328512,636076032,5749276672,24666112000,True
26.391,development-summary,2565603328.0,1670430720,5737611264,17050681344,3670016,25325502464,217055232,645037735936,544129024,636076032,5749276672,25766002688,True
