elapsed_seconds,swap_used_bytes,pages_free_bytes,pages_active_bytes,pages_inactive_bytes,pages_speculative_bytes,pages_wired_down_bytes,pages_occupied_by_compressor_bytes,pageins_bytes,pageouts_bytes,swapins_bytes,swapouts_bytes,process_rss_bytes,ac_connected
0,0.0,842252288,11080859648,39967850496,30867456,13900349440,1912438784,289378451456,107429888,0,0,0,True
0.001,0.0,844398592,11081400320,44397019136,30867456,9471344640,1912438784,289378500608,107429888,0,0,7733248,True
2.02,0.0,61702144,7354744832,7500251136,25739264,50881167360,1912438784,289379614720,107905024,0,0,48557391872,True
4.043,0.0,93634560,7376650240,7438811136,26656768,50879266816,1912438784,289379942400,107905024,0,0,48557391872,True
6.066,0.0,87900160,7377829888,7438319616,26951680,50879430656,1912438784,289380073472,107905024,0,0,48558620672,True
8.085,0.0,105922560,7396327424,7407861760,23756800,50881069056,1912438784,289380139008,107921408,0,0,48559702016,True
10.105,0.0,107380736,7396327424,7407501312,23871488,50880856064,1912438784,289380204544,107921408,0,0,48560226304,True
12.129,0.0,104366080,7398260736,7406944256,23871488,50879184896,1912438784,289380270080,107921408,0,0,48560226304,True
14.146,0.0,94404608,7420641280,7387709440,24068096,50878119936,1912406016,289381728256,107921408,0,0,48954933248,True
16.163,0.0,96387072,7420887040,7387660288,24428544,50878119936,1912406016,289381908480,107921408,0,0,48954933248,True
18.187,0.0,97812480,7421329408,7387480064,24952832,50878087168,1912406016,289381974016,107921408,0,0,48954933248,True
20.209,0.0,103022592,7421476864,7387381760,24952832,50878087168,1912389632,289382039552,107921408,0,0,48954949632,True
22.234,0.0,104775680,7421263872,7386906624,25214976,50878070784,1912340480,289382105088,107921408,0,0,48954949632,True
24.257,0.0,105283584,7423279104,7387758592,25362432,50878021632,1912340480,289382187008,107921408,0,0,48954966016,True
26.271,0.0,102055936,7425294336,7402356736,10747904,50877579264,1912340480,289382285312,108068864,0,0,48954966016,True
28.292,0.0,99368960,7425753088,7402504192,10928128,50877579264,1912258560,289382350848,108068864,0,0,48954966016,True
30.311,0.0,95485952,7425802240,7402487808,10928128,50877579264,1912258560,289382416384,108068864,0,0,48954966016,True
32.334,0.0,96813056,7425409024,7402438656,10928128,50877317120,1912258560,289382481920,108068864,0,0,48954966016,True
34.358,0.0,104022016,7425376256,7401947136,11010048,50877317120,1912242176,289382596608,108068864,0,0,48954966016,True
36.386,0.0,66027520,7297859584,7284801536,933888,51170525184,1912242176,289382989824,108068864,0,0,48954966016,True
38.409,0.0,63373312,7305379840,7291142144,1376256,51155681280,1912242176,289383235584,108068864,0,0,48954966016,True
40.433,0.0,131612672,7385907200,7421640704,1392640,50876841984,1912242176,289383301120,108068864,0,0,48954966016,True
42.457,0.0,196329472,7319257088,7421247488,1654784,50876858368,1912242176,289383366656,108068864,0,0,48954966016,True
44.481,0.0,204603392,7355269120,7368310784,2506752,50878578688,1912176640,289384316928,108068864,0,0,48954998784,True
46.504,0.0,230178816,7330594816,7368048640,2523136,50878578688,1912176640,289384382464,108068864,0,0,48954998784,True
48.526,0.0,338100224,7267942400,7322173440,3112960,50878464000,1912176640,289384448000,108068864,0,0,48954998784,True
50.55,0.0,330678272,7273873408,7322124288,3358720,50878709760,1912160256,289384611840,108068864,0,0,48954998784,True
52.574,0.0,331595776,7273562112,7322058752,3358720,50878676992,1912160256,289384677376,108068864,0,0,48954998784,True
54.593,0.0,317964288,7293517824,7321993216,3489792,50878513152,1912127488,289384792064,108068864,0,0,48954998784,True
56.612,0.0,316686336,7294107648,7321976832,4374528,50878513152,1911996416,289385906176,108068864,0,0,48954998784,True
58.632,0.0,350306304,7287324672,7286046720,4472832,50878742528,1911996416,289386070016,108068864,0,0,48954998784,True
60.656,0.0,326811648,7308836864,7291027456,4571136,50880036864,1911996416,289386397696,108068864,0,0,48954998784,True
62.68,0.0,326877184,7309164544,7291027456,4571136,50880036864,1911996416,289386463232,108068864,0,0,48954998784,True
64.703,0.0,301809664,7325974528,7310180352,4653056,50879938560,1911996416,289386577920,108068864,0,0,48954998784,True
66.718,0.0,1870462976,9290711040,52769685504,4685824,1885011968,1911996416,289386643456,108068864,0,0,0,True
