elapsed_seconds,stage,swap_used_bytes,pages_free_bytes,pages_active_bytes,pages_inactive_bytes,pages_speculative_bytes,pages_wired_down_bytes,pages_occupied_by_compressor_bytes,pageins_bytes,pageouts_bytes,swapins_bytes,swapouts_bytes,process_rss_bytes,ac_connected
0.001,loading,2212558274.56,77725696,1486454784,45350715392,282099712,2109587456,705937408,559610724352,506445824,330121216,3395092480,868352,True
2.019,loading,2212558274.56,64569344,1629585408,7802224640,241319936,39602864128,705888256,559645343744,506445824,330186752,3395092480,37362876416,True
2.065,development-extraction,2212558274.56,60211200,1632370688,7802421248,245448704,39602880512,705888256,559645671424,506445824,330186752,3395092480,37364744192,True
4.083,development-extraction,2212558274.56,58638336,1800912896,7617298432,261259264,39603978240,706740224,559646883840,506445824,331431936,3395092480,37539020800,True
6.108,development-extraction,2212558274.56,61767680,2114535424,7353516032,208633856,39603535872,706789376,559647227904,506462208,331497472,3395092480,37852954624,True
8.129,development-extraction,2212558274.56,60571648,2117746688,7338737664,222068736,39603716096,706707456,559647916032,506675200,331497472,3395092480,37856673792,True
10.157,development-extraction,2212558274.56,70041600,2221932544,7338950656,127959040,39607042048,701956096,559666757632,506888192,331563008,3395092480,37856739328,True
12.193,development-summary,2212558274.56,85573632,2288713728,7338950656,132497408,39520747520,701874176,559666888704,506888192,331563008,3395092480,37936840704,True
14.226,development-summary,2212558274.56,185384960,2753626112,6754238464,66322432,39607320576,701906944,559667412992,507084800,331628544,3395092480,38387384320,True
16.249,development-summary,2212558274.56,59359232,3065528320,6608519168,23953408,39606992896,701792256,559667576832,507379712,331759616,3395092480,38700023808,True
18.271,development-summary,2212558274.56,70008832,3055730688,6602424320,23003136,39606992896,701759488,559667642368,507412480,331759616,3395092480,38703071232,True
20.297,development-summary,2212558274.56,64307200,3061137408,6528679936,100712448,39607255040,701579264,559668527104,507641856,331759616,3395092480,38703104000,True
22.321,development-summary,2212558274.56,66945024,3064332288,6455001088,170835968,39607304192,700973056,559668772864,507789312,331759616,3395092480,38703153152,True
24.344,development-summary,2212558274.56,189579264,2990948352,6335692800,211288064,39602733056,700760064,559700099072,507789312,331825152,3395092480,38703202304,True
26.382,H1-extraction,2212558274.56,148062208,2994421760,6335971328,249921536,39601750016,701513728,559700164608,507789312,332742656,3395092480,38755958784,True
28.409,H1-extraction,2212558274.56,326123520,3526819840,5729746944,145096704,39603781632,701464576,559701655552,508411904,332742656,3395092480,39237009408,True
30.437,H1-extraction,2212558274.56,304332800,3534831616,5729812480,162643968,39604371456,701218816,559701983232,508411904,332808192,3395092480,39237697536,True
32.461,H1-extraction,2212558274.56,64569344,3854680064,5610225664,203702272,39604355072,701251584,559702360064,508461056,332873728,3395092480,39552352256,True
34.486,H1-extraction,2212558274.56,59998208,3856891904,5610209280,209960960,39604584448,701251584,559702425600,508477440,332873728,3395092480,39555334144,True
36.512,H1-extraction,2212558274.56,64421888,3865395200,5589549056,212549632,39604584448,699285504,559703965696,508493824,333201408,3395092480,39555350528,True
38.541,H1-extraction,2212558274.56,63094784,3875864576,5589270528,215040000,39604764672,697614336,559704588288,508493824,333266944,3395092480,39555366912,True
40.583,H1-summary,2212558274.56,67518464,3889610752,5589270528,200278016,39603765248,694910976,559704670208,508493824,333463552,3395092480,39607353344,True
42.614,H1-summary,2212558274.56,327729152,4485169152,4891639808,55214080,39606665216,694353920,559705440256,508936192,333463552,3395092480,40115994624,True
44.635,H1-summary,2212558274.56,187138048,4479795200,4891688960,199507968,39606665216,694173696,559705505792,508936192,333463552,3395092480,40115994624,True
46.659,H1-summary,2212558274.56,65929216,4774232064,4600004608,180224000,39730888704,693796864,559705866240,509362176,333463552,3395092480,40428634112,True
48.68,H1-summary,2212558274.56,58490880,4847124480,4628119552,216629248,39604961280,693813248,559706390528,509427712,333529088,3395092480,40431648768,True
50.712,H1-summary,2212558274.56,62259200,4816519168,4628480000,243122176,39604961280,693665792,559706488832,509427712,333594624,3395092480,40431648768,True
52.742,H1-summary,2212558274.56,65699840,4794630144,4559683584,328318976,39604928512,693649408,559706750976,510050304,333594624,3395092480,40431648768,True
54.775,H1-summary,2212558274.56,68206592,4764303360,4530192384,380567552,39603945472,693567488,559707127808,510050304,333594624,3395092480,40431681536,True
56.794,H1-summary,2212558274.56,66387968,4728504320,4528209920,415088640,39602798592,693452800,559707193344,510050304,333594624,3395092480,40431681536,True
58.827,H1-summary,2212558274.56,65634304,4710727680,4526063616,432177152,39602798592,693469184,559707422720,510377984,333660160,3395092480,40431681536,True
60.858,H1-summary,2212558274.56,68321280,4710350848,4526817280,428982272,39602601984,693420032,559707553792,510377984,333660160,3395092480,40431681536,True
62.898,H2-extraction,2212558274.56,62488576,4777213952,4526817280,448937984,39516340224,693354496,559707619328,510377984,333660160,3395092480,40480292864,True
64.931,H2-extraction,2212558274.56,325206016,4518199296,4659478528,228147200,39603060736,693338112,559708209152,510459904,333660160,3395092480,40995864576,True
66.956,H2-extraction,2212558274.56,136953856,4518920192,4659494912,415023104,39603060736,693403648,559708405760,510459904,333791232,3395092480,40995864576,True
68.977,H2-extraction,2212558274.56,60784640,4832690176,4439998464,395214848,39602503680,693551104,559708700672,510754816,334053376,3395092480,41308504064,True
71.009,H2-extraction,2212558274.56,63799296,4775936000,4390748160,496091136,39599587328,692830208,559709585408,510771200,334577664,3395092480,41311485952,True
73.042,H2-extraction,2212558274.56,62291968,4769841152,4390617088,499974144,39599292416,692731904,559709667328,510918656,334577664,3395092480,41311485952,True
75.069,H2-extraction,2212558274.56,62291968,4769300480,4390469632,503808000,39599308800,692715520,559709732864,511164416,334577664,3395092480,41311485952,True
77.099,H2-extraction,2212558274.56,66650112,4767678464,4390469632,496779264,39599292416,692649984,559710126080,511492096,334577664,3395092480,41311485952,True
79.145,H2-summary,2212558274.56,58720256,4855775232,4390649856,504020992,39513128960,692568064,559710781440,511541248,334577664,3395092480,41360572416,True
81.17,H2-summary,2212558274.56,171540480,4502405120,4639571968,411435008,39599783936,692600832,559711617024,511655936,334708736,3395092480,41875980288,True
83.204,H2-summary,2212558274.56,131907584,4502405120,4639539200,448397312,39599783936,692535296,559711698944,511655936,334708736,3395092480,41875980288,True
85.241,H2-summary,2212558274.56,65634304,4815486976,4639539200,200425472,39599489024,692535296,559711993856,511967232,334708736,3395092480,42188619776,True
87.269,H2-summary,2212558274.56,65863680,4817272832,4639588352,195969024,39599783936,692518912,559712485376,511967232,334708736,3395092480,42191601664,True
89.295,H2-summary,2212558274.56,62865408,4830216192,4639670272,191152128,39599849472,690028544,559712976896,511967232,335101952,3395092480,42191601664,True
91.313,H2-summary,2212558274.56,64569344,4835606528,4641275904,187940864,39599800320,689963008,559713271808,511967232,335101952,3395092480,42191601664,True
93.339,H2-summary,2212558274.56,59621376,4834852864,4641292288,190955520,39599767552,689930240,559713615872,512000000,335101952,3395092480,42191618048,True
95.373,H2-summary,2212558274.56,65945600,4848549888,4561108992,271974400,39599833088,674185216,559714156544,512016384,335233024,3395092480,42191618048,True
