model_id,request,status,prompt_tokens,completion_tokens_api,reasoning_characters,first_visible_seconds,last_visible_seconds,wall_seconds,words_whitespace,words_excluding_pdf_markers,prose_words_normalized,pdf_marker_count,parenthesized_numeric_marker_count,server_decode_tokens_per_second,timing_note
qwen3-8b,development-extraction,ok,2405,135,0,2.3335152089999998,5.486710459,5.513918749999999,82,78,76,2,0,42.17674827342871,"Application request with prefix-cache reuse; downloads continued. API completion tokens can include control tokens. Not matched synthetic throughput or factual accuracy. Normalized prose removes PDF markers, numeric parenthetical references, Markdown styling and punctuation-only tokens. Parenthesized numbers can be ambiguous; source support requires separate review."
qwen3-8b,development-summary,ok,2345,437,0,2.238089541999999,12.57659525,12.603731874999998,323,323,323,0,0,42.074809203768005,"Application request with prefix-cache reuse; downloads continued. API completion tokens can include control tokens. Not matched synthetic throughput or factual accuracy. Normalized prose removes PDF markers, numeric parenthetical references, Markdown styling and punctuation-only tokens. Parenthesized numbers can be ambiguous; source support requires separate review."
qwen3-8b,H1-extraction,ok,3540,169,0,3.639321374999998,7.7501141669999996,7.778127417,98,86,86,4,0,40.62538917551014,"Application request with prefix-cache reuse; downloads continued. API completion tokens can include control tokens. Not matched synthetic throughput or factual accuracy. Normalized prose removes PDF markers, numeric parenthetical references, Markdown styling and punctuation-only tokens. Parenthesized numbers can be ambiguous; source support requires separate review."
qwen3-8b,H1-summary,ok,3440,382,0,3.5865958750000004,12.911995333999997,12.940021041999998,278,278,278,0,0,40.747778417217255,"Application request with prefix-cache reuse; downloads continued. API completion tokens can include control tokens. Not matched synthetic throughput or factual accuracy. Normalized prose removes PDF markers, numeric parenthetical references, Markdown styling and punctuation-only tokens. Parenthesized numbers can be ambiguous; source support requires separate review."
qwen3-8b,H2-extraction,ok,3690,182,0,3.912983834000002,8.35333275,8.38148125,100,85,85,5,0,40.535444102742346,"Application request with prefix-cache reuse; downloads continued. API completion tokens can include control tokens. Not matched synthetic throughput or factual accuracy. Normalized prose removes PDF markers, numeric parenthetical references, Markdown styling and punctuation-only tokens. Parenthesized numbers can be ambiguous; source support requires separate review."
qwen3-8b,H2-summary,ok,3593,375,0,3.8058369580000004,13.032381625,13.060810750000002,295,295,295,0,0,40.42554042408122,"Application request with prefix-cache reuse; downloads continued. API completion tokens can include control tokens. Not matched synthetic throughput or factual accuracy. Normalized prose removes PDF markers, numeric parenthetical references, Markdown styling and punctuation-only tokens. Parenthesized numbers can be ambiguous; source support requires separate review."
qwen3-8b,H3-extraction,ok,3329,277,0,3.6700170000000014,10.440211665999996,10.468387041,190,182,178,4,0,40.61781462029407,"Application request with prefix-cache reuse; downloads continued. API completion tokens can include control tokens. Not matched synthetic throughput or factual accuracy. Normalized prose removes PDF markers, numeric parenthetical references, Markdown styling and punctuation-only tokens. Parenthesized numbers can be ambiguous; source support requires separate review."
qwen3-8b,H3-summary,ok,3230,285,0,3.497129749999999,10.442245958,10.467886957999994,215,215,215,0,0,40.745738842195486,"Application request with prefix-cache reuse; downloads continued. API completion tokens can include control tokens. Not matched synthetic throughput or factual accuracy. Normalized prose removes PDF markers, numeric parenthetical references, Markdown styling and punctuation-only tokens. Parenthesized numbers can be ambiguous; source support requires separate review."
qwen3-8b,H4-extraction,ok,4122,395,0,4.651975167000003,14.576364500000011,14.602654333000004,258,234,234,8,0,39.59955801264895,"Application request with prefix-cache reuse; downloads continued. API completion tokens can include control tokens. Not matched synthetic throughput or factual accuracy. Normalized prose removes PDF markers, numeric parenthetical references, Markdown styling and punctuation-only tokens. Parenthesized numbers can be ambiguous; source support requires separate review."
qwen3-8b,H4-summary,ok,4033,434,0,4.507289750000012,15.312055042000011,15.338071417000009,305,295,290,5,0,39.98234128649508,"Application request with prefix-cache reuse; downloads continued. API completion tokens can include control tokens. Not matched synthetic throughput or factual accuracy. Normalized prose removes PDF markers, numeric parenthetical references, Markdown styling and punctuation-only tokens. Parenthesized numbers can be ambiguous; source support requires separate review."
qwen3-8b,full-source-control,ok,13738,794,0,24.286562250000003,50.04898216700002,50.08320204200001,591,591,591,0,0,30.74197838858302,"Application request with prefix-cache reuse; downloads continued. API completion tokens can include control tokens. Not matched synthetic throughput or factual accuracy. Normalized prose removes PDF markers, numeric parenthetical references, Markdown styling and punctuation-only tokens. Parenthesized numbers can be ambiguous; source support requires separate review."
qwen3-8b,merged-summary-synthesis,ok,1674,1532,0,1.6658877499999818,38.491999208999985,38.51813508399998,1109,1099,1086,5,4,41.545494568856,"Application request with prefix-cache reuse; downloads continued. API completion tokens can include control tokens. Not matched synthetic throughput or factual accuracy. Normalized prose removes PDF markers, numeric parenthetical references, Markdown styling and punctuation-only tokens. Parenthesized numbers can be ambiguous; source support requires separate review."
